epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
42,0.4543342191,0.3187553596,4.6207859781,1.5623326018,0.2659042274,0.4088653709,0.3646483461,4.6159891174,1.3437427998,0.0582019101,0.000275031342901,192,49,51,37,49,186,False,1
43,0.4790561060,0.3314199825,4.6225400425,1.6510884629,0.3093401088,0.4283692286,0.4669398728,4.6170406659,1.3399250053,0.0598083308,0.000271187578947,190,45,45,40,58,188,False,2
44,0.4753128569,0.3385271015,4.6224636275,1.6304297756,0.3058768825,0.3938762875,0.3256013530,4.6148252760,1.3150240626,0.0457164460,0.000267099760545,185,58,49,39,47,193,True,0
45,0.4775991793,0.3358310313,4.6211788415,1.6417318299,0.3271133767,0.7952575071,0.7873084704,4.6443359829,2.5511832601,0.7514730348,0.000262776120018,181,39,53,54,51,197,False,1
46,0.5024727922,0.3866213475,4.6223487274,1.7005941092,0.3377295490,0.6031677064,0.7108819400,4.6317819323,1.8439652852,0.3194239604,0.000258225364602,174,54,50,57,43,204,False,2
47,0.4819022556,0.3610871598,4.6215202190,1.6387393323,0.3124380039,0.4169723008,0.3594387588,4.6173730896,1.3803381931,0.0869490645,0.000253456658913,173,53,46,45,61,205,False,3
48,0.5397045592,0.4350246341,4.6252413780,1.8107985662,0.3870236602,0.5731515567,0.6201714141,4.6297753788,1.7964690890,0.2731806963,0.000248479606489,189,35,54,57,43,189,False,4
49,0.5107486502,0.4048330549,4.6243175956,1.7191281609,0.3369529676,0.4477164958,0.4230202607,4.6188012305,1.4524497725,0.1097938072,0.000243304230452,180,53,44,54,47,198,False,5
50,0.4669424756,0.3466785508,4.6213428028,1.5904270959,0.3019836767,0.4332097386,0.4021336260,4.6167629696,1.4111320507,0.0873900188,0.000237940953321,193,40,50,44,51,185,False,6
51,0.4806973515,0.3599141322,4.6209996768,1.6348580759,0.3101522455,0.4332627200,0.3660608297,4.6169799033,1.4402022101,0.1221529894,0.000232400576021,197,49,42,52,38,181,False,7
52,0.4754512337,0.3338835619,4.6224999630,1.6346980497,0.3128556117,0.3864137289,0.3400263571,4.6139204843,1.2736338150,0.0320979724,0.000226694256136,202,38,45,44,49,176,True,0
53,0.4862147393,0.3467926575,4.6220676886,1.6674248819,0.3230215090,0.3731901935,0.3064354721,4.6132405826,1.2476123923,0.0342192583,0.000220833485433,183,50,39,49,57,195,True,0
54,0.4398475047,0.3084574178,4.6190773444,1.5126240581,0.2229878039,0.4898032583,0.4634057539,4.6230540412,1.5884884255,0.1692744851,0.000214830066727,186,49,41,54,48,192,False,1
55,0.4245304820,0.3049773604,4.6166258439,1.4541400393,0.1969556536,0.4186262696,0.3452093227,4.6172450928,1.3983376208,0.0829946868,0.000208696090101,193,44,43,50,48,185,False,2
56,0.4468252233,0.3075324776,4.6191938970,1.5412748857,0.2413470580,0.4030785566,0.4019769873,4.6150098937,1.2907326426,0.0426497971,0.00020244390857,186,46,58,52,36,192,False,3
57,0.4333908671,0.2944154657,4.6180395903,1.4980310883,0.2186906291,0.3931326080,0.3670700204,4.6146263622,1.2788743961,0.0400947104,0.000196086113195,196,50,32,49,51,182,False,4
58,0.4384186561,0.3150743703,4.6181124859,1.5016151528,0.2618320709,0.3782257171,0.3084686347,4.6135363988,1.2661279678,0.0365969242,0.00018963550773,191,44,54,42,47,187,False,5
59,0.4909026930,0.3431729753,4.6216311001,1.6890723876,0.3492503468,0.3763619133,0.3644497729,4.6119630269,1.2138878311,0.0241680515,0.000183105082835,196,55,38,34,55,182,False,6
60,0.4647372526,0.3143242079,4.6194377929,1.6074895834,0.2955312253,0.3983695859,0.3498549859,4.6147072020,1.3135943583,0.0606220271,0.000176507989917,187,54,43,46,48,191,False,7
61,0.4482147025,0.2996030007,4.6194170165,1.5531763873,0.2567473872,0.3764408361,0.3458801837,4.6126236461,1.2290591842,0.0194191734,0.000169857514644,170,45,50,57,56,208,False,8
62,0.4483532280,0.2948980892,4.6184538256,1.5574944038,0.2526532785,0.3802854373,0.3306439439,4.6129596347,1.2566266083,0.0260794087,0.000163167050187,184,49,45,50,50,194,False,9
63,0.4231434551,0.2854092922,4.6172033315,1.4642464017,0.2056023457,0.3783100287,0.3187229049,4.6125677517,1.2582618066,0.0305556372,0.000156450070251,183,42,47,54,52,195,False,10
