epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
27,2.0570773164,0.8303226204,4.6289865807,1.8910127941,0.4501410436,1.8573183332,1.2186187074,4.6247222355,1.6135946013,0.1727078315,0.000296974178272,184,60,51,45,38,194,False,2
28,1.8497399237,0.8157857824,4.6250846071,1.6865827602,0.3828411440,1.7810527370,1.2114072516,4.6227139019,1.5387712762,0.1473093986,0.000299273451532,195,45,43,47,48,183,False,3
29,2.1408774720,0.7873402042,4.6283631905,1.9834093663,0.5355359787,1.8015019076,0.9530211040,4.6233456067,1.6108976716,0.1566030151,0.000299999737735,175,51,60,54,38,203,False,4
30,1.9001557751,0.7503388817,4.6262937248,1.7500879487,0.4117868792,1.9546175253,1.2040233260,4.6270467304,1.7138128553,0.2735670145,0.000299836114086,179,47,45,58,49,199,False,5
31,2.0632401604,0.8361691905,4.6300436706,1.8960062884,0.4734768275,1.7795758236,1.1161924419,4.6233955610,1.5563373248,0.1741820516,0.000299370741653,172,52,43,59,52,206,False,6
32,1.9715218708,0.8384942769,4.6273540895,1.8038229463,0.4179294324,1.6616328069,1.0728156192,4.6200766018,1.4470696688,0.1019640426,0.000298604557633,177,52,47,60,42,201,True,0
33,1.8066175243,0.6634195649,4.6249882254,1.6739336492,0.3503034856,1.6094118550,1.1260966346,4.6169604756,1.3841925383,0.0786343700,0.000297539105019,190,56,44,43,45,188,True,0
34,1.8563099576,0.7153588861,4.6243085811,1.7132382242,0.3459016195,1.7083883376,1.0509706929,4.6196316583,1.4981941938,0.1407031772,0.000296176529491,212,40,35,39,52,166,False,1
35,1.8552751447,0.6700669682,4.6252886732,1.7212617568,0.3884538086,1.9880820785,0.9428216429,4.6310701506,1.7995177326,0.2444612696,0.000294519575094,167,49,53,57,52,211,False,2
36,1.9292840825,0.6872486560,4.6261033608,1.7918344093,0.4120548394,1.6348937534,0.8907054719,4.6201335771,1.4567526613,0.1006507208,0.000292571578714,201,31,47,47,52,177,False,3
37,2.0417044428,0.6541585512,4.6279173730,1.9108726915,0.4511682237,1.7306750752,0.6610365436,4.6206076758,1.5984677689,0.2229997060,0.000290336463357,182,39,63,53,41,196,False,4
38,1.8253749716,0.5813783656,4.6262689469,1.7090993010,0.3496446505,1.9209120115,1.0347241822,4.6267048518,1.7139671871,0.2350965179,0.000287818730248,174,45,49,53,57,204,False,5
39,1.9019391871,0.5855661290,4.6257864786,1.7848258857,0.4215830678,1.7144582351,0.7246104172,4.6219014077,1.5695361478,0.1658092422,0.000285023449765,191,50,48,48,41,187,False,6
40,2.0084252080,0.5974228899,4.6275824693,1.8889406030,0.4709856135,2.1872692313,0.7623775522,4.6359728859,2.0347936982,0.4493094866,0.000281956251232,190,38,47,52,51,188,False,7
41,1.8509934094,0.5826988208,4.6253386831,1.7344535999,0.3578064017,1.8307546752,0.9073585743,4.6256360962,1.6492829504,0.1498533679,0.000278623311578,191,52,34,51,50,187,False,8
42,1.8279713096,0.5019133373,4.6249017438,1.7275885596,0.3805835826,2.1546144996,0.7302629919,4.6353610220,2.0085619007,0.4466976259,0.000275031342901,192,49,51,37,49,186,False,9
43,1.8388911164,0.5190047844,4.6251061783,1.7350902166,0.3641764657,1.6814204511,0.7620680315,4.6220158123,1.5290068343,0.1441821539,0.000271187578947,190,45,45,40,58,188,False,10
