epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
23,1.8959803565,1.0640142564,4.6380970494,2.2747521752,0.5458014131,2.0966918747,0.8283209793,4.6424512677,2.3440846870,0.7589852431,0.000272684929211,314,66,82,67,67,282,False,1
24,1.8310033587,1.0574098593,4.6369102881,2.2255230638,0.5067598740,1.7924440279,1.0822405738,4.6330180478,2.0251836653,0.5634041235,0.000280872820727,281,83,72,82,78,315,False,2
25,1.7693145963,1.0777858568,4.6350149628,2.1279355136,0.4897896529,1.7363716875,1.1366886767,4.6305976781,1.9473556358,0.5353560920,0.000287690178294,320,67,71,80,58,276,False,3
26,1.6762012571,1.1087064595,4.6333394403,2.0759128148,0.4165035510,1.5509492763,1.2230893048,4.6271794245,1.7883617475,0.4121505428,0.000293062178424,294,79,74,83,66,302,True,0
27,1.6749093157,1.1080236043,4.6317990802,2.0390132418,0.4337979712,1.8014430721,1.0740502314,4.6336591770,2.0232027444,0.5750316401,0.00029692986106,335,54,72,72,63,261,False,1
28,1.9973878508,1.0415536845,4.6386007335,2.3576741859,0.6102399926,2.5965623453,0.8042763603,4.6468719012,2.7773205119,1.0470467821,0.00029925077669,279,90,76,76,75,317,False,2
29,2.0303564232,0.8733513627,4.6385074014,2.3981102409,0.6566310157,1.7511676411,0.6521457674,4.6339972050,2.0226792144,0.6093988645,0.000299999895385,287,78,76,85,70,309,False,3
30,1.9037207645,0.9418604846,4.6374380509,2.2884080842,0.5711446208,1.5527416979,1.0156347814,4.6298629092,1.7985149235,0.4503572978,0.000299840907969,321,74,78,59,64,275,False,4
31,1.7527245003,0.9530557534,4.6342968653,2.1390164523,0.4926051189,1.8814710146,0.7206115970,4.6365224913,2.1199216440,0.6773879002,0.000299380162113,314,66,76,69,71,282,False,5
32,1.6602470347,0.9098437312,4.6311372975,2.0412437900,0.4576563519,1.6227559796,0.8487524862,4.6303077054,1.8588230424,0.5235939579,0.0002986185857,280,77,89,73,77,316,False,6
33,1.5306921133,0.9816690799,4.6298507972,1.9078449339,0.3804358152,1.3291310118,0.9565213795,4.6241875686,1.5991592082,0.3382471230,0.000297557712442,294,61,74,88,79,302,True,0
34,1.5038999267,0.9865492482,4.6300611880,1.8961069664,0.3585366085,1.4026018582,0.7604855934,4.6275416597,1.6801496945,0.4104299270,0.000296199678797,317,58,83,69,69,279,False,1
35,1.5241753751,0.9338719045,4.6300285583,1.8985733826,0.3881143420,1.3526703522,0.7748681500,4.6260203262,1.6237641496,0.3858146284,0.000294547219663,314,83,66,65,68,282,False,2
36,1.4979736757,0.9476048430,4.6277338258,1.8910034887,0.3629509322,1.3842136287,0.7234679089,4.6265903262,1.6534186524,0.4128106850,0.000292603662875,284,82,75,76,79,312,False,3
37,1.3612152874,0.8901253923,4.6254009816,1.7596084368,0.3033859764,1.3205989444,0.6820488185,4.6244763956,1.5941516873,0.3871132767,0.000290372922495,291,90,66,78,71,305,True,0
38,1.6799431527,0.9099935129,4.6312577964,2.0558504642,0.4700191790,1.1648479963,1.1146983775,4.6181499865,1.4366502994,0.2235831479,0.00028785949094,294,86,72,70,74,302,True,0
39,1.3701484867,0.8834943235,4.6256420308,1.8028156397,0.2920418168,1.3485705326,0.8390650625,4.6239105943,1.6170827955,0.3722161349,0.000285068429924,312,72,77,74,61,284,False,1
40,1.3548211331,0.8587879859,4.6243953961,1.7626800897,0.3017234584,1.3543622834,0.8629377446,4.6210929016,1.6182126875,0.3726683430,0.000282005360274,300,61,82,69,84,296,False,2
41,1.4120720481,0.8264452987,4.6245213387,1.8195120824,0.3370269413,1.3038325155,0.7637948820,4.6218341419,1.5729184894,0.3646142322,0.000278676450605,285,85,82,73,71,311,False,3
42,1.3850340571,0.8501000788,4.6250280278,1.8249535993,0.3025372063,1.4812270480,0.7389419930,4.6273746676,1.7373636543,0.4647568414,0.000275088404897,286,80,73,81,76,310,False,4
43,1.4695022554,0.8311346345,4.6256806098,1.9158358382,0.3453574064,1.3909489768,0.8412060482,4.6236307466,1.6839520451,0.3807317526,0.000271248448997,279,85,85,75,72,317,False,5
44,1.4442016630,0.8554348102,4.6252662671,1.8640540902,0.3410876797,1.1637865537,0.9751679355,4.6168429449,1.4715072861,0.2329993594,0.000267164316065,294,58,77,65,102,302,True,0
45,1.4680345426,0.7997607649,4.6251048274,1.8747703821,0.3706972059,1.3248617200,1.1323333576,4.6203979022,1.5996206937,0.2985847354,0.000262844231001,314,67,75,77,63,282,False,1
46,1.4358585825,0.9108261414,4.6259921253,1.8487730042,0.3293068775,1.2086698157,0.7260202077,4.6200392649,1.5007578243,0.3130868584,0.000258296893882,301,71,68,84,72,295,False,2
47,1.4157149168,0.8839070565,4.6249448021,1.8468204441,0.3155232901,1.2647660274,0.9186262001,4.6192926555,1.5495109666,0.3062853179,0.00025353146244,320,62,67,82,65,276,False,3
48,1.2914929822,0.8360446411,4.6208816343,1.6972719295,0.2756480758,1.1305777005,0.9341764202,4.6164743126,1.4474384274,0.2200232033,0.000248557533618,296,80,65,71,84,300,True,0
49,1.2682250898,0.7866428698,4.6219285479,1.6988193381,0.2614868429,1.3692978079,0.8799610030,4.6208257985,1.6267530872,0.3799290844,0.000243385124249,297,78,74,74,73,299,False,1
50,1.2447574027,0.7947440155,4.6199981702,1.6693741851,0.2511215180,1.3374486186,0.8423279501,4.6212740997,1.6122348494,0.3628656415,0.000238024650876,309,67,68,74,78,287,False,2
51,1.2405879306,0.8268213422,4.6200004872,1.6690803598,0.2406835016,1.0658572541,1.2041146074,4.6101849853,1.3383687580,0.1558499145,0.000232486908778,291,81,86,74,64,305,True,0
52,1.2493504014,0.6914015984,4.6212011664,1.7061685676,0.2579857702,0.9094816168,0.4544301192,4.6118583741,1.3187957321,0.1591977112,0.000226783050232,314,76,65,67,74,282,True,0
53,1.2074777036,0.5835366291,4.6186116366,1.6744570188,0.2535418633,0.9300281413,0.3077872558,4.6138936328,1.3380743528,0.1994334990,0.00022092456205,304,82,76,65,69,292,False,1
54,1.1740798262,0.5211609160,4.6179825892,1.6599458624,0.2398746987,0.9964361531,0.3286031082,4.6144881992,1.4128944889,0.2242682706,0.000214923242447,322,58,80,57,79,274,False,2
55,1.2260287028,0.4945856709,4.6179512939,1.7281936255,0.2630147505,0.8776778525,0.3824136284,4.6118984284,1.3068939587,0.1477481789,0.000208791177283,299,77,90,63,67,297,True,0
56,1.1400812144,0.5459598335,4.6169638794,1.6265525034,0.2176129909,0.9249505068,0.4001368578,4.6123999744,1.3290738440,0.1803861959,0.000202540715719,298,80,58,78,82,298,False,1
57,1.0647805073,0.4671212781,4.6138143571,1.5517878564,0.1954623198,0.8494946562,0.3113946172,4.6098389130,1.2984859789,0.1379727378,0.000196184445355,293,85,83,69,66,303,True,0
58,1.0918049352,0.4504122964,4.6146707087,1.5931368274,0.2051540500,0.8622952367,0.4037453861,4.6098402940,1.3038571438,0.1296175724,0.000189735166872,279,86,74,85,72,317,False,1
59,0.9779848716,0.4445411651,4.6129547606,1.4831730031,0.1474901310,0.8269709132,0.3273069328,4.6075333868,1.3007070322,0.1111560469,0.00018320586826,298,75,79,71,73,298,True,0
60,1.0469025685,0.4649756095,4.6131569363,1.5478210673,0.1799969156,0.7620643811,0.3173586811,4.6058473587,1.2057868428,0.0956992470,0.000176609698657,274,74,85,77,86,322,True,0
61,1.2010768964,0.5058175057,4.6169416728,1.6696790297,0.2650738599,1.0429137218,0.3231509301,4.6153952549,1.4324418275,0.2620625875,0.00016995994187,286,92,76,75,67,310,False,1
62,1.1856052852,0.4846010894,4.6172458789,1.6604938835,0.2584381145,0.8099003217,0.3481552883,4.6084062217,1.2479460735,0.1162962276,0.000163269989625,302,76,78,62,78,294,False,2
63,1.0625375605,0.4273395224,4.6137613450,1.5517552283,0.2011920613,0.7629905769,0.2900365928,4.6075728280,1.2055758532,0.1021953500,0.000156553314595,283,73,81,77,82,313,False,3
64,0.9968856925,0.4129129400,4.6116068955,1.4943527767,0.1671267264,0.7740842708,0.2517422616,4.6063967494,1.2165292501,0.1154711970,0.000149823443269,302,67,62,84,81,294,False,4
65,0.9735127967,0.4192053320,4.6110528203,1.4533465421,0.1629984680,0.8078140469,0.3304162827,4.6062533577,1.2411424448,0.1211595403,0.000143093928714,286,97,63,83,67,310,False,5
66,1.0023564180,0.4279896509,4.6118257190,1.5064837897,0.1635165961,0.8259769005,0.3665307756,4.6065297498,1.2614931395,0.1219241834,0.000136378323276,283,89,68,64,92,313,False,6
67,1.0232956737,0.4290438248,4.6139347537,1.5225988698,0.1761874632,0.7994650440,0.2775667306,4.6082722614,1.2339501273,0.1269766421,0.00012969015129,304,68,81,66,77,292,False,7
68,0.9500465001,0.4191148449,4.6118706505,1.4632666767,0.1345901891,0.7744818252,0.2790172282,4.6064422657,1.2152650976,0.1110458438,0.000123042881845,288,91,66,82,69,308,False,8
69,1.0255482141,0.4739450024,4.6125108380,1.5250344180,0.1682420125,0.9908171722,0.5228679165,4.6149199226,1.3909143333,0.1907864314,0.000116449901657,319,71,72,75,59,277,False,9
70,1.0846924082,0.4456966707,4.6132159041,1.5855743949,0.2027658818,0.8009721203,0.3316197438,4.6063650057,1.2617694975,0.1037634123,0.00010992448811,290,69,82,78,77,306,False,10
