epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
27,5.3587836235,0.7757873318,4.6329437337,2.1555938872,0.5706823403,5.7332326480,1.0257176479,4.6499126026,2.9070795854,0.8781765898,0.000296974178272,184,60,51,45,38,194,False,1
28,5.2251428221,0.7555915691,4.6293948113,1.8959966330,0.4446296906,5.5836473011,1.1016100191,4.6427269391,2.5544654483,0.7205983005,0.000299273451532,195,45,43,47,48,183,False,2
29,5.3453458554,0.7297272307,4.6314606414,2.1786952195,0.5679396825,5.3363355364,0.8219931994,4.6402728762,2.2517750604,0.5316640805,0.000299999737735,175,51,60,54,38,203,True,0
30,5.1664328449,0.6654658494,4.6278281388,1.8161686287,0.4055116751,5.2316783769,0.8294134293,4.6383076032,2.1267842066,0.4274880744,0.000299836114086,179,47,45,58,49,199,True,0
31,5.2928038350,0.7005347739,4.6320645090,2.1022683647,0.5206321465,5.3106691088,0.8310887995,4.6380414463,2.1629717305,0.5064099857,0.000299370741653,172,52,43,59,52,206,False,1
32,5.2982250093,0.6749191921,4.6319531738,2.1420350642,0.5312879089,5.7167468616,0.8096512278,4.6421515238,2.5693135284,0.9126650434,0.000298604557633,177,52,47,60,42,201,False,2
33,5.2386327168,0.6150793055,4.6295807929,1.9652383788,0.4860361843,5.2499683426,1.0914566835,4.6345376196,2.0041838271,0.3971394088,0.000297539105019,190,56,44,43,45,188,False,3
34,5.3001768299,0.6788268348,4.6314308303,2.1081243268,0.5329807322,5.7568658829,0.9984081643,4.6480519749,2.8052384581,0.9091322850,0.000296176529491,212,40,35,39,52,166,False,4
35,5.2021439643,0.6796278733,4.6286984196,1.8795389265,0.4375199190,5.4642175765,1.0219855910,4.6399528821,2.3028269677,0.6198676357,0.000294519575094,167,49,53,57,52,211,False,5
36,5.2137895034,0.6427059170,4.6273711321,1.9374910486,0.4578770919,5.1097651572,0.7460287855,4.6332220713,1.9197077728,0.3273372947,0.000292571578714,201,31,47,47,52,177,True,0
37,5.2600705636,0.6593869247,4.6304137240,2.0709869420,0.4977793927,5.0488686062,0.6656385161,4.6294957388,1.8053378287,0.2862452064,0.000290336463357,182,39,63,53,41,196,True,0
38,5.1125871467,0.6321774795,4.6281056152,1.8083678099,0.3580459310,5.1080935024,0.7720351003,4.6330471266,1.9127222447,0.3206394076,0.000287818730248,174,45,49,53,57,204,False,1
39,5.2280451305,0.6246514711,4.6278666214,1.9338935412,0.4752482900,5.0610269592,0.6466770445,4.6307251431,1.8121315581,0.3009663459,0.000285023449765,191,50,48,48,41,187,False,2
40,5.2038924656,0.6709546876,4.6292632244,1.9677336191,0.4404383283,5.0557846160,0.6741656372,4.6290624528,1.7765947433,0.2918890682,0.000281956251232,190,38,47,52,51,188,False,3
41,5.1042583859,0.5989620745,4.6256754916,1.7798653021,0.3587905219,5.1412457557,0.7520457495,4.6336805344,1.9257064615,0.3571560663,0.000278623311578,191,52,34,51,50,187,False,4
42,5.0709085692,0.5760056555,4.6257792932,1.7633431765,0.3299282092,5.1795732634,0.9964084977,4.6306213742,1.8726953302,0.3496701633,0.000275031342901,192,49,51,37,49,186,False,5
43,5.1385145162,0.5474921760,4.6274613274,1.8851327089,0.4015546761,5.2111368270,0.6948172637,4.6375615211,2.0886850130,0.4346118552,0.000271187578947,190,45,45,40,58,188,False,6
44,5.1690033529,0.5408482980,4.6284962659,1.9392645466,0.4323375341,5.4332119488,0.7344354539,4.6348939805,2.1895080339,0.6514308796,0.000267099760545,185,58,49,39,47,193,False,7
45,5.1455376766,0.4838553456,4.6259580819,1.8580419727,0.4228085305,5.0990827288,0.6430637439,4.6329054197,1.9630730663,0.3375645425,0.000262776120018,181,39,53,54,51,197,False,8
46,5.0516707784,0.4934193006,4.6244804468,1.7398570372,0.3285064436,5.2424286842,0.6627526930,4.6341121083,2.0247986862,0.4757659852,0.000258225364602,174,54,50,57,43,204,False,9
47,5.0601304599,0.4755917182,4.6249531060,1.7837417731,0.3400589972,4.8907243956,0.5131662391,4.6235127177,1.5507910558,0.1645783641,0.000253456658913,173,53,46,45,61,205,True,0
48,5.1431284935,0.5169471031,4.6274788392,1.9391780940,0.4122601785,5.0020896003,0.5691279309,4.6293885640,1.7766350746,0.2588754674,0.000248479606489,189,35,54,57,43,189,False,1
49,5.2269818846,0.5236289033,4.6291868851,2.0580664116,0.4930690624,5.3427983874,0.7699540621,4.6397266206,2.3925210635,0.5490809444,0.000243304230452,180,53,44,54,47,198,False,2
50,5.0982125449,0.4542803372,4.6262489273,1.8170565045,0.3811075269,5.0100678308,0.5921138809,4.6303151449,1.8395245961,0.2613299526,0.000237940953321,193,40,50,44,51,185,False,3
51,5.3734465377,0.6966490380,4.6346811239,2.1902053615,0.5994356146,5.3057043893,0.8283574627,4.6400005341,2.2626111394,0.5000323484,0.000232400576021,197,49,42,52,38,181,False,4
52,5.2528945353,0.5976020495,4.6319030656,2.0216818045,0.5014709879,5.4766126451,0.7571110657,4.6410050710,2.3725467932,0.6841854145,0.000226694256136,202,38,45,44,49,176,False,5
53,5.2551161827,0.5735622212,4.6296871428,1.9841717639,0.5107165830,4.9937913486,0.6361871396,4.6280469486,1.7491512832,0.2385070047,0.000220833485433,183,50,39,49,57,195,False,6
54,5.0566153526,0.5124846516,4.6252974429,1.7793722563,0.3288208952,4.9755968866,0.6237900002,4.6275422323,1.7151089998,0.2232966763,0.000214830066727,186,49,41,54,48,192,False,7
55,5.0877455252,0.4850184955,4.6245638908,1.8039919485,0.3661780696,4.9665945099,0.5613807224,4.6273790269,1.7321382954,0.2269394384,0.000208696090101,193,44,43,50,48,185,False,8
56,5.0919995762,0.4666329244,4.6264527563,1.8421099123,0.3722200775,5.0659736633,0.6646214814,4.6310597420,1.7965034144,0.3019896040,0.00020244390857,186,46,58,52,36,192,False,9
57,5.0479547385,0.4570892914,4.6243399766,1.7666941332,0.3321968210,4.9363104548,0.5389640797,4.6250376747,1.6654676892,0.2034799994,0.000196086113195,196,50,32,49,51,182,False,10
