epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
0,3.9267484710,1.0122273884,4.6516923840,3.2338855347,1.0536801103,3.3263615540,0.9581962297,4.6475768337,2.8156412174,0.8634508995,1.27902315635e-05,324,70,65,70,67,272,True,0
1,3.8088971656,1.0245072442,4.6515195706,3.1895662138,1.0046062810,3.4711143661,0.9887739761,4.6495703412,2.8847515707,0.9154919734,1.5152253116e-05,308,73,57,74,84,288,False,1
2,3.8796400512,1.0175169306,4.6516017498,3.1414621084,1.0527028205,3.7348064633,0.9934925476,4.6492151409,2.9554740144,1.0291854731,1.90601404356e-05,297,79,68,88,64,299,False,2
3,3.7612296319,1.0202903644,4.6510989714,3.1215224266,0.9982051829,3.8179587761,0.9957149207,4.6501107526,3.0215250610,1.0540266610,2.44710027459e-05,294,70,78,72,82,302,False,3
4,3.4897175059,1.0332950522,4.6504804464,2.9953879230,0.8926822770,3.9140866825,1.0102914285,4.6516466388,3.0814542677,1.0856506112,3.13254534608e-05,306,75,69,73,73,290,False,4
5,3.5071517189,1.0317440209,4.6499872208,3.0021520509,0.8998634553,3.9879459158,0.9921844470,4.6500470731,3.0226198172,1.1390995492,3.95482619791e-05,305,77,70,70,74,291,False,5
6,3.7457188344,1.0218538102,4.6510942318,3.0777010662,1.0012487789,3.7909188425,0.9927126076,4.6505553196,3.0072894251,1.0443658117,4.90491793723e-05,296,67,77,70,86,300,False,6
7,3.7372870157,1.0210767992,4.6512902439,3.1035725222,0.9906427096,3.9712215708,0.9958546936,4.6515417161,3.0990566898,1.1112611000,5.97239289073e-05,305,84,61,73,73,291,False,7
8,3.4907190880,1.0191115789,4.6513633664,3.0337271338,0.8850165774,3.5325536356,0.9855568734,4.6505169125,2.9975790111,0.9183264367,7.14553505281e-05,296,89,74,67,70,300,False,8
9,3.5775864108,1.0379571683,4.6502659529,3.0557464881,0.9210608778,3.5756038071,0.9845788247,4.6501865449,2.9398703420,0.9543764916,8.41146867396e-05,289,81,80,80,66,307,False,9
10,3.5533710806,1.0580758200,4.6506303205,3.0173791687,0.9165331757,3.6942760356,0.9937355627,4.6489709198,2.9354854714,1.0138930825,9.75629957774e-05,291,83,83,65,74,305,False,10
