evaluation_run,checkpoint,dataset,protocol,aggregation,split_begin,split_end,number_of_recordings,number_of_measurements,mae_bpm,mae_standard_error_bpm,recording_macro_rmse_bpm,accuracy_within_5_bpm_percent,completion_status
evaluation_protocols_a4_loss_suite,PURE_A4_L1_OFFICIAL_HARMONIC,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,17.131239947150736,1.2497887088642965,21.36512619083561,33.23529411764706,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L1_OFFICIAL_HARMONIC,UBFC-rPPG,Official,recording,0.0,1.0,42,42,9.515237238009519,1.611356841828704,9.515237238009519,47.61904761904761,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L1_OFFICIAL_HARMONIC,UBFC-rPPG,Old,window_to_recording,0.0,1.0,42,2280,18.32439301779762,2.274267572399909,25.117643847016986,53.55263157894738,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L1_OFFICIAL_HARMONIC,UBFC-rPPG,PRISM,window_to_recording,0.0,1.0,42,239,16.064104352678573,2.1022459118942223,20.870009890238965,48.53556485355649,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,BH-rPPG,Official,recording,0.0,1.0,105,105,2.8854314002828856,0.48744557104687913,2.8854314002828856,91.42857142857143,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,7.176838735494198,0.6486146122851941,10.59533128379389,71.53860604922036,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,4.673374720982143,0.5152659919297908,6.029396600851532,78.77629063097514,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,COHFACE,Official,recording,0.0,1.0,160,160,10.534428442844284,0.854487171449838,10.534428442844284,45.0,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,16.10535417188847,0.7400627397939631,19.504463924886682,34.37272506673138,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,10.709152221679688,0.5401787420611068,13.492891736290492,46.04938271604938,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,PURE,Official,recording,0.8,1.0,12,12,0.5850585058505828,0.25023743350753536,0.5850585058505828,100.0,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,PURE,Old,window_to_recording,0.8,1.0,12,735,1.8337470877730109,0.32980509492565097,4.0345924215446125,94.42176870748298,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,PURE,PRISM,window_to_recording,0.8,1.0,12,77,1.963588169642857,0.6400928547112311,3.4487880307429886,92.20779220779221,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,TokyoTech,Official,recording,0.0,1.0,9,9,0.7800780078007803,0.2561505845557684,0.7800780078007803,100.0,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,3.368836291913215,1.8358534350352527,5.063169192915003,89.612097304405,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,2.7099609375,1.5767477451047094,3.849714297962852,90.84967320261438,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,UBFC-PHYS,Official,recording,0.0,1.0,60,60,8.028802880288028,1.2900815654236688,8.028802880288028,58.333333333333336,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,18.247830374753452,1.3645932132009115,23.375800665687798,37.43589743589744,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,15.89150821461397,1.2703746550008679,20.05130522718558,37.05882352941177,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,UBFC-rPPG,Official,recording,0.0,1.0,42,42,9.386652951009387,2.5336620909836554,9.386652951009387,66.66666666666666,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,UBFC-rPPG,Old,window_to_recording,0.0,1.0,42,2280,19.0004753976901,2.8036212407362964,25.227775316009126,62.63157894736842,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L2_HARMONIC_REPLACE,UBFC-rPPG,PRISM,window_to_recording,0.0,1.0,42,239,15.020359584263392,2.4629529792852525,19.57541990534893,63.59832635983263,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,BH-rPPG,Official,recording,0.0,1.0,105,105,3.1528867172431547,0.5476241022423576,3.1528867172431547,89.52380952380953,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,7.369998666133118,0.964257972354557,10.971456287465948,81.15724215667856,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,5.4473876953125,0.7570633414638144,7.4186157752957005,82.98279158699809,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,COHFACE,Official,recording,0.0,1.0,160,160,6.629162916291629,0.7690578985247183,6.629162916291629,70.625,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,10.664993851690976,0.4777807933179221,15.389056209985421,54.707595243872845,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,9.30236598423549,0.5616116401496686,12.3586090656049,55.55555555555556,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,PURE,Official,recording,0.8,1.0,12,12,0.27002700270026797,0.07795008134873374,0.27002700270026797,100.0,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,PURE,Old,window_to_recording,0.8,1.0,12,735,0.9274393887512504,0.07454990681423367,1.4035786177890541,99.31972789115646,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,PURE,PRISM,window_to_recording,0.8,1.0,12,77,0.9654998779296875,0.15288078570680794,1.315487324777744,98.7012987012987,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,TokyoTech,Official,recording,0.0,1.0,9,9,0.9600960096009585,0.3578066570656718,0.9600960096009585,100.0,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,2.274161735700197,0.9100830055963197,3.785260489165104,91.25575279421433,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,1.7922794117647056,0.7941770396326903,2.653802175578722,90.84967320261438,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,UBFC-PHYS,Official,recording,0.0,1.0,60,60,7.470747074707472,1.3363330944678469,7.470747074707472,66.66666666666666,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,17.00404339250493,1.583244521182835,22.458664305160838,45.74950690335306,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,15.001077090992647,1.4045978890137198,19.890093186408286,47.15686274509804,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,UBFC-rPPG,Official,recording,0.0,1.0,42,42,1.1315417256011304,0.22405384840915601,1.1315417256011304,95.23809523809523,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,UBFC-rPPG,Old,window_to_recording,0.0,1.0,42,2280,1.6190403589762825,0.3099081839039894,3.1516400791059636,96.66666666666667,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L3_CONCENTRATION,UBFC-rPPG,PRISM,window_to_recording,0.0,1.0,42,239,1.278076171875,0.29997834299580084,1.795847317557413,95.81589958158996,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,BH-rPPG,Official,recording,0.0,1.0,105,105,1.8670438472418687,0.3218639987676026,1.8670438472418687,95.23809523809523,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,3.9094037615046013,0.41852251969704685,6.113229551952495,86.07927860229194,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,3.077479771205357,0.3394489412994712,4.11235777790351,87.38049713193116,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,COHFACE,Official,recording,0.0,1.0,160,160,4.121287128712871,0.49514307702069443,4.121287128712871,76.875,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,10.397220786955549,0.5565778983427578,14.422641867120387,55.423440912399904,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,8.216825212751115,0.4989908816605409,10.876976672066846,57.654320987654316,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,PURE,Official,recording,0.8,1.0,12,12,0.27002700270026914,0.0779500813487341,0.27002700270026914,100.0,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,PURE,Old,window_to_recording,0.8,1.0,12,735,0.9476369837720978,0.07201531291106525,1.437883218141308,99.18367346938776,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,PURE,PRISM,window_to_recording,0.8,1.0,12,77,0.9512220110212053,0.2174065258252827,1.338279986046173,98.7012987012987,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,TokyoTech,Official,recording,0.0,1.0,9,9,0.6000600060005988,0.2870827101591614,0.6000600060005988,100.0,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,1.9644970414201184,0.6980341496098251,3.385768251649798,93.8198553583169,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,1.790125229779412,0.6810176051057623,2.9578550530154684,92.15686274509804,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,UBFC-PHYS,Official,recording,0.0,1.0,60,60,7.272727272727271,1.3309447265228085,7.272727272727271,66.66666666666666,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,18.5732741617357,1.613240673231295,24.513412890409775,42.44575936883629,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,15.81945082720588,1.412438610679129,20.84344600141781,43.72549019607843,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,UBFC-rPPG,Official,recording,0.0,1.0,42,42,1.1701170117011679,0.23981342980107337,1.1701170117011679,95.23809523809523,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,UBFC-rPPG,Old,window_to_recording,0.0,1.0,42,2280,3.221970225831025,0.6158417728785177,6.441858779965041,91.44736842105263,PASSED
evaluation_protocols_a4_loss_suite,PURE_A4_L4_CONCENTRATION_HARMONIC,UBFC-rPPG,PRISM,window_to_recording,0.0,1.0,42,239,2.2484043666294644,0.5131050503858147,3.5629278764941086,92.05020920502092,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,BH-rPPG,Official,recording,0.0,1.0,105,105,1.8464703613218476,0.2201195890474162,1.8464703613218476,95.23809523809523,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,5.4545391489929305,0.4911016258064163,8.522344775925802,77.56904001502912,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,4.228846958705357,0.42205533645694354,5.68853754202632,80.87954110898661,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,COHFACE,Official,recording,0.0,1.0,160,160,2.696894689468947,0.44458453756203387,2.696894689468947,86.875,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,8.823560935121746,0.6592580882918477,11.927003844225897,63.98932297985925,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,7.1364048549107135,0.6224316731157121,9.130329519736815,67.1604938271605,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,PURE,Official,recording,0.0,1.0,59,59,4.46688736670277,1.6374627911020825,4.46688736670277,89.83050847457628,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,PURE,Old,window_to_recording,0.0,1.0,59,3576,7.483082222451155,1.8597699269417036,10.235919917636073,77.37695749440716,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,PURE,PRISM,window_to_recording,0.0,1.0,59,374,7.313733412624848,1.723062763828441,9.977375896930042,75.40106951871658,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,TokyoTech,Official,recording,0.0,1.0,9,9,4.980498049804981,4.131950439218298,4.980498049804981,88.88888888888889,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,5.964497041420119,3.0275807887931485,8.928750479125531,79.9474030243261,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,4.422535615808823,2.7947745643395385,5.891468515778931,83.66013071895425,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,UBFC-PHYS,Official,recording,0.0,1.0,60,60,7.443744374437444,1.3185069300994738,7.443744374437444,66.66666666666666,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,17.62751479289941,1.3352336284470439,22.832616089629308,38.67850098619329,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,15.706679400275736,1.2133886177765534,20.19039395727647,38.92156862745098,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,UBFC-rPPG,Official,recording,0.8,1.0,9,9,0.8400840084008396,0.25615058455576895,0.8400840084008396,100.0,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,UBFC-rPPG,Old,window_to_recording,0.8,1.0,9,497,3.739980031379261,1.539013700475441,7.589573636056684,89.738430583501,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L1_OFFICIAL_HARMONIC,UBFC-rPPG,PRISM,window_to_recording,0.8,1.0,9,52,2.4810791015625,1.1540505508055363,4.5473218928020405,92.3076923076923,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,BH-rPPG,Official,recording,0.0,1.0,105,105,4.947923363764948,0.7281504195943374,4.947923363764948,76.19047619047619,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,7.156377217553688,0.7784790284542218,9.330286374381371,70.11083975201954,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,5.976981026785714,0.6959017069169471,7.476026702503036,73.4225621414914,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,COHFACE,Official,recording,0.0,1.0,160,160,6.986948694869488,0.7976042935061549,6.986948694869488,66.875,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,12.135493018769555,0.7304530413102404,15.00049316372241,48.65323950497452,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,9.957344055175781,0.6776083808197473,12.232101004148532,51.85185185185185,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,PURE,Official,recording,0.0,1.0,59,59,4.000061023051458,1.889834090467308,4.000061023051458,93.22033898305084,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,PURE,Old,window_to_recording,0.0,1.0,59,3576,6.35547325012451,1.9784142412049162,8.468277149392753,85.1510067114094,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,PURE,PRISM,window_to_recording,0.0,1.0,59,374,5.2367166514546755,1.7568384349711643,6.444207071762791,86.09625668449198,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,TokyoTech,Official,recording,0.0,1.0,9,9,0.7200720072007193,0.26835499279925373,0.7200720072007193,100.0,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,4.011176857330703,2.6229624574351686,5.41089827818068,87.50821827744905,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,3.4610523897058822,2.4743743418886566,4.1680164592606745,88.23529411764706,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,UBFC-PHYS,Official,recording,0.0,1.0,60,60,10.198019801980196,1.4760428749622145,10.198019801980196,53.333333333333336,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,19.426429980276133,1.1972979984146404,24.30597493365355,30.88757396449704,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,16.681015912224264,1.0969941744749967,21.016405377969786,32.94117647058823,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,UBFC-rPPG,Official,recording,0.8,1.0,9,9,0.4800480048004816,0.23153989204500977,0.4800480048004816,100.0,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,UBFC-rPPG,Old,window_to_recording,0.8,1.0,9,497,1.5411020776874436,0.7339335777020008,3.0986030836340586,96.37826961770624,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L2_HARMONIC_REPLACE,UBFC-rPPG,PRISM,window_to_recording,0.8,1.0,9,52,0.8097330729166666,0.23459138026168092,1.1701610729700735,98.07692307692307,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,BH-rPPG,Official,recording,0.0,1.0,105,105,2.345377394882346,0.40641283564466285,2.345377394882346,92.38095238095238,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,5.738615446178472,0.5322434677024486,8.70434122572395,77.5878264136765,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,3.933994838169643,0.4148085641193737,5.21466096938577,82.21797323135756,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,COHFACE,Official,recording,0.0,1.0,160,160,4.843609360936093,0.6334928922060661,4.843609360936093,78.125,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,9.41382216357466,0.5316867029712766,13.374397993884733,58.784275661247264,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,7.499558585030693,0.46825417980444695,10.079197293394008,61.60493827160494,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,PURE,Official,recording,0.0,1.0,59,59,5.226624357350989,1.7507499962291146,5.226624357350989,86.4406779661017,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,PURE,Old,window_to_recording,0.0,1.0,59,3576,8.182067899350692,1.9935576230857075,10.794770224132705,79.75391498881433,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,PURE,PRISM,window_to_recording,0.0,1.0,59,374,6.835852523692872,1.7229604630819502,8.990568304352433,81.01604278074866,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,TokyoTech,Official,recording,0.0,1.0,9,9,1.4401440144014417,0.8737005567693404,1.4401440144014417,88.88888888888889,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,1.8428665351742275,0.5874741015846396,3.4706559333626785,92.5706771860618,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,1.459817325367647,0.510284487527508,2.5484697559858946,93.4640522875817,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,UBFC-PHYS,Official,recording,0.0,1.0,60,60,8.10981098109811,1.281324311788579,8.10981098109811,56.666666666666664,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,17.394871794871793,1.3680053627536986,22.49933787084677,39.45759368836292,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,15.503540039062502,1.278296250304746,19.830239284261705,38.62745098039216,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,UBFC-rPPG,Official,recording,0.8,1.0,9,9,1.8001800180018028,1.2586964874529274,1.8001800180018028,88.88888888888889,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,UBFC-rPPG,Old,window_to_recording,0.8,1.0,9,497,6.662530309513621,3.3944271802802137,10.367603625095471,85.91549295774648,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L3_CONCENTRATION,UBFC-rPPG,PRISM,window_to_recording,0.8,1.0,9,52,0.9012858072916666,0.18496724611703882,1.1347472415807,98.07692307692307,PASSED
evaluation_protocols_a4_loss_suite,UBFC_A4_L4_CONCENTRATION_HARMONIC,BH-rPPG,Official,recording,0.0,1.0,105,105,2.545968882602547,0.5124158165924104,2.545968882602547,92.38095238095238,PASSED
