evaluation_run,checkpoint,dataset,protocol,aggregation,split_begin,split_end,number_of_recordings,number_of_measurements,mae_bpm,mae_standard_error_bpm,recording_macro_rmse_bpm,accuracy_within_5_bpm_percent,completion_status
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED102,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,5.389875082182774,1.1953257404600104,14.385024261723974,88.82314266929652,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED102,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,3.178854549632353,1.1980826301784424,6.819726240577349,91.50326797385621,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED102,UBFC-PHYS,Official,recording,0.0,1.0,60,60,7.281728172817282,1.3292407639449282,7.281728172817282,63.33333333333333,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED102,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,19.746153846153845,1.8604689041363442,26.313579911710494,44.52662721893491,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED102,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,16.390093635110293,1.543901749201308,21.58204885115209,45.68627450980392,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED102,UBFC-rPPG,Official,recording,0.0,1.0,42,42,1.0801080108010794,0.24867017623522839,1.0801080108010794,95.23809523809523,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED102,UBFC-rPPG,Old,window_to_recording,0.0,1.0,42,2280,1.8723299332569994,0.2984515920463791,4.699748586986817,96.66666666666667,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED102,UBFC-rPPG,PRISM,window_to_recording,0.0,1.0,42,239,1.0508946010044642,0.16345200974594357,1.5340421231796015,95.39748953974896,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,BH-rPPG,Official,recording,0.0,1.0,105,105,1.7847499035617853,0.26865181859771,1.7847499035617853,97.14285714285714,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,4.517716419901294,0.5508345634356606,7.005765369425017,84.76423069697539,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,4.224661690848214,0.5280100431520269,5.625346528507077,83.74760994263862,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,COHFACE,Official,recording,0.0,1.0,160,160,5.05963096309631,0.6700809619358458,5.05963096309631,76.875,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,10.62420169125757,0.6011991199388641,14.620527381109088,54.34360592089299,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,8.469357081821986,0.6040162592339962,10.934916505472696,59.135802469135804,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,PURE,Official,recording,0.8,1.0,12,12,0.3150315031503137,0.0768598167263693,0.3150315031503137,100.0,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,PURE,Old,window_to_recording,0.8,1.0,12,735,0.5610585735291155,0.08120247251822184,1.2049267282419889,99.59183673469387,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,PURE,PRISM,window_to_recording,0.8,1.0,12,77,0.6423950195312499,0.13799405454041555,0.9520070479735231,98.7012987012987,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,TokyoTech,Official,recording,0.0,1.0,9,9,0.7800780078007818,0.26984173543818385,0.7800780078007818,100.0,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,2.1078238001314924,0.7048079239497694,5.0202215034498066,94.14858645627876,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,1.0009765625,0.3471724083237561,1.3202307630754557,96.07843137254902,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,UBFC-PHYS,Official,recording,0.0,1.0,60,60,7.182718271827183,1.3998237323682132,7.182718271827183,68.33333333333333,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,16.98984220907298,1.6053135273414267,22.615736196315613,45.45364891518738,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,15.296630859374998,1.528657033930857,20.16126850003796,44.6078431372549,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,UBFC-rPPG,Official,recording,0.0,1.0,42,42,1.118683296901119,0.2618784707773621,1.118683296901119,95.23809523809523,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,UBFC-rPPG,Old,window_to_recording,0.0,1.0,42,2280,1.0648383786548425,0.09352938649613653,1.9452349432475442,97.89473684210527,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED103,UBFC-rPPG,PRISM,window_to_recording,0.0,1.0,42,239,1.1548287527901786,0.26014337536524246,1.7066329688988064,96.23430962343096,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,BH-rPPG,Official,recording,0.0,1.0,105,105,2.9111482576829113,0.715446309511154,2.9111482576829113,93.33333333333333,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,6.227877817793783,0.8087412894397201,9.324188785272359,81.02573736614691,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,5.248587472098214,0.7277690423567823,7.033023533685852,82.21797323135756,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,COHFACE,Official,recording,0.0,1.0,160,160,4.877362736273627,0.6636538819147185,4.877362736273627,80.0,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,9.920226343888029,0.6327083118063227,13.40832166797532,57.70444066974035,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,7.763367789132255,0.576304223766629,10.139614669885678,62.22222222222222,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,PURE,Official,recording,0.8,1.0,12,12,0.27002700270026914,0.0779500813487341,0.27002700270026914,100.0,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,PURE,Old,window_to_recording,0.8,1.0,12,735,0.6022728798651815,0.08035795763946596,1.1951735086738855,99.72789115646259,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,PURE,PRISM,window_to_recording,0.8,1.0,12,77,0.6433214460100446,0.15339974299089595,0.9659595359670813,98.7012987012987,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,TokyoTech,Official,recording,0.0,1.0,9,9,0.7200720072007208,0.28145309089849496,0.7200720072007208,100.0,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,2.3274161735700196,0.7587865740173179,4.463275342219614,93.8198553583169,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,1.2264476102941175,0.3317623307690307,1.7598818913430627,94.77124183006535,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,UBFC-PHYS,Official,recording,0.0,1.0,60,60,6.3816381638163815,1.2435903416810596,6.3816381638163815,73.33333333333333,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,16.524161735700197,1.5314751047270962,21.854666754815543,45.857988165680474,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,15.212294634650736,1.439681146205875,19.984218820230318,45.88235294117647,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,UBFC-rPPG,Official,recording,0.0,1.0,42,42,1.0415327247010395,0.20362884501176684,1.0415327247010395,95.23809523809523,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,UBFC-rPPG,Old,window_to_recording,0.0,1.0,42,2280,1.193755842088654,0.1259610321151601,2.139158340670504,97.41228070175438,PASSED
evaluation_protocols_pure_a4_pilot,PURE_A4_L0_SEED104,UBFC-rPPG,PRISM,window_to_recording,0.0,1.0,42,239,1.04949951171875,0.2031974726509739,1.5140385323564867,97.07112970711297,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,BH-rPPG,Official,recording,0.0,1.0,105,105,3.1014530024431024,0.7600722754399565,3.1014530024431024,92.38095238095238,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,7.646461251167135,1.1475584478814023,11.865618767443335,81.23238775126809,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,5.283900669642857,0.7821775149379044,7.324694903922443,84.13001912045888,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,COHFACE,Official,recording,0.0,1.0,160,160,8.14806480648065,0.8876609900528507,8.14806480648065,64.375,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,16.25759188390536,0.8581256537205582,19.695182200730194,40.536277602523654,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,9.63953181675502,0.5944959791684049,12.384920176781941,53.333333333333336,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,PURE,Official,recording,0.0,1.0,59,59,0.5309005476818864,0.07711919906614706,0.5309005476818864,100.0,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,PURE,Old,window_to_recording,0.0,1.0,59,3576,3.0151622743544104,0.8205471082112519,5.698784407597606,93.8758389261745,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,PURE,PRISM,window_to_recording,0.0,1.0,59,374,3.0483402871046463,0.9625265626210678,4.547665689831422,92.51336898395722,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,TokyoTech,Official,recording,0.0,1.0,9,9,0.6000600060006005,0.24660122024078243,0.6000600060006005,100.0,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,3.097304404996713,1.3245920446914343,6.765344963244506,90.40105193951348,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,1.7140107996323528,0.7712952779637958,2.946860731955134,94.11764705882352,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,UBFC-PHYS,Official,recording,0.0,1.0,60,60,7.6957695769576935,1.6053238418327886,7.6957695769576935,66.66666666666666,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,18.372682445759366,1.6117462481506044,24.306188006016153,43.26429980276134,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,16.13116096047794,1.4961732587031453,21.259955148519012,43.627450980392155,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,UBFC-rPPG,Official,recording,0.8,1.0,9,9,0.42004200420042065,0.16494071909661598,0.42004200420042065,100.0,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,UBFC-rPPG,Old,window_to_recording,0.8,1.0,9,497,0.8420577188228023,0.12440222980091953,1.8837205696057575,98.79275653923541,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED100,UBFC-rPPG,PRISM,window_to_recording,0.8,1.0,9,52,0.5605061848958334,0.07752209428588318,0.7186856155998261,100.0,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,BH-rPPG,Official,recording,0.0,1.0,105,105,4.505593416484506,0.6983565386158526,4.505593416484506,79.04761904761905,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,9.355640923035882,0.8317728791217933,14.429784701703342,68.64550065752395,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,6.773385184151786,0.6615747646366543,9.61241229743719,72.27533460803059,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,COHFACE,Official,recording,0.0,1.0,160,160,10.058505850585059,0.8264650252700683,10.058505850585059,48.125,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,16.385254417354076,0.6344976498718481,21.80821014368634,40.05095850521718,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,12.264472961425781,0.6351270439256477,15.83416529021595,42.34567901234568,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,PURE,Official,recording,0.0,1.0,59,59,3.6979969183359014,1.377211469337825,3.6979969183359014,89.83050847457628,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,PURE,Old,window_to_recording,0.0,1.0,59,3576,5.318468866994195,1.1568101081683653,9.793685796251848,86.18568232662193,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,PURE,PRISM,window_to_recording,0.0,1.0,59,374,5.851605209830886,1.2859779952252484,8.906538434008038,84.75935828877004,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,TokyoTech,Official,recording,0.0,1.0,9,9,4.8004800480048,3.896644276231117,4.8004800480048,88.88888888888889,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,4.979618671926364,3.2228759439243126,6.942161167183918,84.681130834977,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,4.7521254595588225,3.5281306868278435,5.299582706385485,84.9673202614379,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,UBFC-PHYS,Official,recording,0.0,1.0,60,60,6.975697569756974,1.2189685853308772,6.975697569756974,61.66666666666667,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,19.378205128205124,1.4221759850169529,25.504032576092815,37.80078895463511,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,17.408375459558826,1.2596703617123972,22.32588567943532,36.86274509803922,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,UBFC-rPPG,Official,recording,0.8,1.0,9,9,0.7800780078007818,0.31877942695288036,0.7800780078007818,100.0,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,UBFC-rPPG,Old,window_to_recording,0.8,1.0,9,497,1.804497694099748,0.8592503424783643,3.5138323934862314,96.37826961770624,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED101,UBFC-rPPG,PRISM,window_to_recording,0.8,1.0,9,52,1.4302571614583333,0.7135195371605118,2.5655927393546136,98.07692307692307,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED102,BH-rPPG,Official,recording,0.0,1.0,105,105,3.3946251768033964,0.6256215028890434,3.3946251768033964,88.57142857142857,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED102,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,7.838500733626783,0.9092518174721789,11.402202288840614,74.41292504226939,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED102,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,6.5936279296875,0.8228457691408503,8.852338086001549,75.71701720841301,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED102,COHFACE,Official,recording,0.0,1.0,160,160,3.409090909090908,0.5959012397964198,3.409090909090908,88.125,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED102,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,7.54925777459452,0.6517445663704512,10.398274046281825,69.69182237321039,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED102,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,6.095178876604352,0.596059044439989,7.887171228416672,71.60493827160494,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED102,PURE,Official,recording,0.0,1.0,59,59,3.6796900028985933,1.4172481929415977,3.6796900028985933,89.83050847457628,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED102,PURE,Old,window_to_recording,0.0,1.0,59,3576,5.0927881527316,1.4534778287922352,7.905415146497626,89.14988814317674,PASSED
evaluation_protocols_ubfc_a4_pilot,UBFC_A4_L0_SEED102,PURE,PRISM,window_to_recording,0.0,1.0,59,374,5.00740254473744,1.3534021386278794,7.61119037349252,88.23529411764706,PASSED
