evaluation_run,checkpoint,dataset,protocol,aggregation,split_begin,split_end,number_of_recordings,number_of_measurements,mae_bpm,mae_standard_error_bpm,recording_macro_rmse_bpm,accuracy_within_5_bpm_percent,completion_status
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C010,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,2.4406881893382346,0.48061597623870295,4.805827198769134,89.54248366013073,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C010,UBFC-PHYS,Official,recording,0.0,1.0,60,60,7.344734473447344,1.3526648964793202,7.344734473447344,66.66666666666666,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C010,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,17.58510848126233,1.5921627257492963,23.282355682707877,44.418145956607496,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C010,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,15.516357421875,1.4853155316155822,20.408442341299015,45.490196078431374,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C010,UBFC-rPPG,Official,recording,0.0,1.0,42,42,1.0543911534010544,0.25325058460017874,1.0543911534010544,95.23809523809523,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C010,UBFC-rPPG,Old,window_to_recording,0.0,1.0,42,2280,1.7325895356002903,0.3424424976836588,3.134925931809704,96.09649122807018,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C010,UBFC-rPPG,PRISM,window_to_recording,0.0,1.0,42,239,1.6820853097098214,0.413451212208732,2.4098348642674017,94.56066945606695,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,BH-rPPG,Official,recording,0.0,1.0,105,105,2.731130255882731,0.4257412233352374,2.731130255882731,89.52380952380953,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,7.23999466453248,0.7697334941314845,11.514535071737319,78.05748637986099,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,5.343959263392857,0.6663530360722126,7.217249128958798,80.68833652007649,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,COHFACE,Official,recording,0.0,1.0,160,160,4.975247524752476,0.6142444307485041,4.975247524752476,74.375,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,13.687081826886768,0.6567046970634043,18.60104134357639,47.63406940063091,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,10.84588623046875,0.6398602734386721,14.342011025976927,52.96296296296297,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,PURE,Official,recording,0.8,1.0,12,12,0.22502250225022338,0.07685981672636907,0.22502250225022338,100.0,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,PURE,Old,window_to_recording,0.8,1.0,12,735,1.0718883651915858,0.1266958332251535,1.9782456945716074,98.63945578231292,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,PURE,PRISM,window_to_recording,0.8,1.0,12,77,0.8362906319754465,0.09488264637456847,1.022198796477486,100.0,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,TokyoTech,Official,recording,0.0,1.0,9,9,0.9000900090009023,0.2545838996171179,0.9000900090009023,100.0,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,2.6890203813280733,0.8730370718541892,5.097096258202203,91.71597633136095,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,2.188648897058824,0.7981101320432359,3.5180740944460873,91.50326797385621,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,UBFC-PHYS,Official,recording,0.0,1.0,60,60,7.1197119711971215,1.3204349064732281,7.1197119711971215,68.33333333333333,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,17.419625246548325,1.5370391776916628,22.87603142106649,43.757396449704146,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,15.530575022977944,1.432299177194707,20.351511639588086,44.90196078431373,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,UBFC-rPPG,Official,recording,0.0,1.0,42,42,1.1572585830011564,0.2483850584159944,1.1572585830011564,95.23809523809523,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,UBFC-rPPG,Old,window_to_recording,0.0,1.0,42,2280,2.2184135442795005,0.3203557491906628,4.478051266736488,94.82456140350877,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C025,UBFC-rPPG,PRISM,window_to_recording,0.0,1.0,42,239,1.9418770926339286,0.4006693589847402,3.0401062205462765,94.14225941422593,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,BH-rPPG,Official,recording,0.0,1.0,105,105,5.544554455445545,0.8159425668069137,5.544554455445545,77.14285714285715,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,7.090302787781779,0.7824395239459014,11.345190299286147,78.43321435280856,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,4.904558454241071,0.6597868894240935,6.844937267261559,83.5564053537285,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,COHFACE,Official,recording,0.0,1.0,160,160,6.355760576057606,0.751999476114995,6.355760576057606,70.0,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,12.380597528354102,0.5366111776487305,18.182328832269125,53.045377335598154,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,10.546136038643974,0.5803435408492124,14.267869914973186,53.086419753086425,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,PURE,Official,recording,0.8,1.0,12,12,0.3150315031503119,0.07685981672636887,0.3150315031503119,100.0,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,PURE,Old,window_to_recording,0.8,1.0,12,735,2.3658722245721457,0.768303429229417,5.811669206576151,96.3265306122449,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,PURE,PRISM,window_to_recording,0.8,1.0,12,77,2.6336669921875,0.8489477171128039,5.571316188646018,94.8051948051948,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,TokyoTech,Official,recording,0.0,1.0,9,9,1.1401140114011399,0.4682348199107747,1.1401140114011399,100.0,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,4.14266929651545,1.5569330721011332,8.41740341889189,86.58777120315581,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,2.905991498161765,1.267046472892508,4.802161877401371,90.19607843137256,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,UBFC-PHYS,Official,recording,0.0,1.0,60,60,7.173717371737174,1.289681157831267,7.173717371737174,66.66666666666666,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,20.003648915187377,1.7323704000974427,26.51156641172305,41.883629191321496,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,16.968922334558822,1.4342330427645518,22.228949743538017,42.05882352941177,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,UBFC-rPPG,Official,recording,0.0,1.0,42,42,1.5944451588015942,0.4538687943092323,1.5944451588015942,97.61904761904762,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,UBFC-rPPG,Old,window_to_recording,0.0,1.0,42,2280,2.915857793695142,0.4742256652473647,5.872830176689828,92.54385964912281,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L3_C050,UBFC-rPPG,PRISM,window_to_recording,0.0,1.0,42,239,1.9713047572544642,0.4028834381968091,3.036477735464839,92.88702928870293,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,BH-rPPG,Official,recording,0.0,1.0,105,105,2.8288543140028293,0.5016579830543383,2.8288543140028293,90.47619047619048,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,7.502958516740031,0.716285984634987,11.295142001300027,72.98515874506857,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,5.443464006696429,0.6432324547771268,7.095819321911084,78.20267686424475,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,COHFACE,Official,recording,0.0,1.0,160,160,6.038478847884789,0.6056050106881246,6.038478847884789,66.875,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,15.077763209237611,0.6679245344808709,20.46612405569912,43.48459111866052,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,11.783428737095424,0.6786346656043154,15.110019760895597,49.01234567901235,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,PURE,Official,recording,0.8,1.0,12,12,0.49504950495049665,0.161745114407799,0.49504950495049665,100.0,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,PURE,Old,window_to_recording,0.8,1.0,12,735,2.7938369891433514,0.5984593673375688,5.9450316809585475,95.51020408163265,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,PURE,PRISM,window_to_recording,0.8,1.0,12,77,4.857798985072544,1.589123199274696,8.486716189765643,88.31168831168831,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,TokyoTech,Official,recording,0.0,1.0,9,9,2.460246024602462,0.9567565351016213,2.460246024602462,88.88888888888889,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,2.6344510190664034,0.4164106020591925,5.399150009261306,93.62261669953978,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,1.7276539522058825,0.23253416420485393,2.4162782835143317,93.4640522875817,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,UBFC-PHYS,Official,recording,0.0,1.0,60,60,9.054905490549055,1.3933885627929012,9.054905490549055,60.0,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,18.97278106508876,1.5182617994696481,24.93920281918485,40.049309664694285,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,16.546918083639707,1.3770165775993108,21.45969756925435,40.68627450980392,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,UBFC-rPPG,Official,recording,0.0,1.0,42,42,2.327375594702328,0.43204630228676105,2.327375594702328,83.33333333333334,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,UBFC-rPPG,Old,window_to_recording,0.0,1.0,42,2280,4.273605514092671,0.8006428855539494,7.739924499753977,90.5701754385965,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H100,UBFC-rPPG,PRISM,window_to_recording,0.0,1.0,42,239,3.3430262974330356,0.6219685826067797,5.358787336800257,88.70292887029288,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,BH-rPPG,Official,recording,0.0,1.0,105,105,2.335090651922336,0.46487060690675747,2.335090651922336,94.28571428571428,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,5.819821261838069,0.6184061031963488,9.846818486324153,82.2092804809318,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,3.4770682198660716,0.4269165289970474,4.596898709270169,86.23326959847036,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,COHFACE,Official,recording,0.0,1.0,160,160,4.468946894689469,0.641100028214508,4.468946894689469,77.5,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,12.261513207487285,0.6521467842133716,17.636714971272507,55.21718029604465,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,9.346438816615514,0.6047254416006399,12.518603251798806,58.2716049382716,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,PURE,Official,recording,0.8,1.0,12,12,0.3150315031503131,0.07685981672636916,0.3150315031503131,100.0,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,PURE,Old,window_to_recording,0.8,1.0,12,735,0.9661887928777165,0.11866169662570376,1.5844619641459088,98.50340136054422,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,PURE,PRISM,window_to_recording,0.8,1.0,12,77,0.9116036551339287,0.21036188996122773,1.320120317986289,98.7012987012987,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,TokyoTech,Official,recording,0.0,1.0,9,9,0.7200720072007224,0.24002400240023966,0.7200720072007224,100.0,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,2.095332018408941,0.6986001883788497,3.4854766109595032,93.35963182117028,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,1.3916015625,0.39866402018938657,2.3352275834489435,94.77124183006535,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,UBFC-PHYS,Official,recording,0.0,1.0,60,60,7.65076507650765,1.417472689568602,7.65076507650765,66.66666666666666,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,19.42051282051282,1.686216381809553,25.48503284587559,41.74556213017752,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,16.46387436810662,1.4818371054478245,21.550644283346863,42.549019607843135,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,UBFC-rPPG,Official,recording,0.0,1.0,42,42,1.7873215893017849,0.5999495620528249,1.7873215893017849,95.23809523809523,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,UBFC-rPPG,Old,window_to_recording,0.0,1.0,42,2280,3.9365949717499324,0.7997741285910388,7.217457334367036,90.65789473684211,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C025_H200,UBFC-rPPG,PRISM,window_to_recording,0.0,1.0,42,239,2.972935267857143,0.7666351664853654,4.471568950780695,90.7949790794979,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,BH-rPPG,Official,recording,0.0,1.0,105,105,2.6951266555226963,0.4464076223929548,2.6951266555226963,90.47619047619048,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,7.175739629185007,0.6917914942683088,11.22120635026574,74.90137140710125,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,5.137625558035714,0.613999110362398,6.733984482063889,79.54110898661568,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,COHFACE,Official,recording,0.0,1.0,160,160,4.938118811881189,0.6155499122093683,4.938118811881189,75.0,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,12.562821505569067,0.7245467423731659,15.947381216137178,48.36204804659063,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,9.445868355887276,0.5853253972691389,12.000652757014148,54.69135802469136,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,PURE,Official,recording,0.8,1.0,12,12,0.40504050405040165,0.06750675067506694,0.40504050405040165,100.0,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,PURE,Old,window_to_recording,0.8,1.0,12,735,1.324275216360841,0.4193094320685622,2.8272482207075527,98.36734693877551,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,PURE,PRISM,window_to_recording,0.8,1.0,12,77,1.2989589146205356,0.31010097646361096,2.2679834994916415,96.1038961038961,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,TokyoTech,Official,recording,0.0,1.0,9,9,4.62046204620462,2.294570320984094,4.62046204620462,77.77777777777779,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,10.5318869165023,2.426779522836351,17.266313352964673,61.60420775805391,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,7.9309800091911775,2.500414000986837,11.670524685077547,68.62745098039215,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,UBFC-PHYS,Official,recording,0.0,1.0,60,60,6.840684068406841,1.3121982912854622,6.840684068406841,68.33333333333333,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,19.301380670611437,1.7124646948584388,25.39049617245922,42.43589743589744,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,16.778277228860293,1.4876552407238384,22.006221797016124,42.450980392156865,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,UBFC-rPPG,Official,recording,0.0,1.0,42,42,2.957438601002958,1.0599024391526355,2.957438601002958,90.47619047619048,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,UBFC-rPPG,Old,window_to_recording,0.0,1.0,42,2280,3.2299543351786584,0.6165925790715183,6.174768186877352,91.44736842105263,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H100,UBFC-rPPG,PRISM,window_to_recording,0.0,1.0,42,239,2.4323817661830356,0.5842468174381482,3.599330860872495,91.63179916317992,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,BH-rPPG,Official,recording,0.0,1.0,105,105,5.853156744245853,0.6066616498047779,5.853156744245853,61.904761904761905,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,24.27880485527545,1.2051020504337784,26.24888302711034,21.566785647191434,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,16.027901785714285,1.2414888386838903,17.85654597548698,41.10898661567878,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,COHFACE,Official,recording,0.0,1.0,160,160,12.083708370837083,0.6163434730278695,12.083708370837083,26.875,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,26.800180146387866,0.9370153165399032,27.102431495038434,3.4093666585780147,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,20.469402858189177,1.0133550812346743,21.212381498948425,19.012345679012345,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,PURE,Official,recording,0.8,1.0,12,12,11.476147614761478,4.655356108975647,11.476147614761478,66.66666666666666,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,PURE,Old,window_to_recording,0.8,1.0,12,735,6.004067885941414,1.4401278810421398,9.232083119582247,80.81632653061224,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,PURE,PRISM,window_to_recording,0.8,1.0,12,77,3.6873408726283485,1.1054591391055915,5.887323990942143,92.20779220779221,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,TokyoTech,Official,recording,0.0,1.0,9,9,5.880588058805883,2.1171906986537423,5.880588058805883,66.66666666666666,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,26.82051282051282,4.451472177551119,29.865946731312892,22.879684418145956,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,16.488108915441174,4.73610734559382,20.18852871772741,50.326797385620914,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,UBFC-PHYS,Official,recording,0.0,1.0,60,60,8.92889288928893,1.3042591005430442,8.92889288928893,51.66666666666667,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,28.55562130177515,1.3403084371073828,33.92406529051255,23.0276134122288,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,21.01975384880514,1.353022373648378,26.05343039035845,31.666666666666664,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,UBFC-rPPG,Official,recording,0.0,1.0,42,42,6.287771634306288,1.2951727136422313,6.287771634306288,64.28571428571429,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,UBFC-rPPG,Old,window_to_recording,0.0,1.0,42,2280,41.25822409408779,3.159636796907528,46.60452469850287,31.710526315789473,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C050_H200,UBFC-rPPG,PRISM,window_to_recording,0.0,1.0,42,239,25.080174037388392,3.1316166836437076,31.089006921322238,54.811715481171554,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C100_H200,BH-rPPG,Official,recording,0.0,1.0,105,105,3.1117397454031117,0.6239621414683661,3.1117397454031117,91.42857142857143,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C100_H200,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,5.606978791516607,0.5990569841287184,8.818379562692956,81.38267894044712,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C100_H200,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,4.093715122767857,0.5091675748771908,5.593904180048114,85.46845124282983,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C100_H200,COHFACE,Official,recording,0.0,1.0,160,160,7.094959495949594,0.7389058316288751,7.094959495949594,63.74999999999999,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C100_H200,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,16.84778365361951,0.744871965619487,23.59482584778565,45.25600582382916,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C100_H200,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,14.25249808175223,0.8402237843522589,18.53897696317184,47.40740740740741,PASSED
evaluation_protocols_a4_loss_weight_tuning,PURE_A4_L4_C100_H200,PURE,Official,recording,0.8,1.0,12,12,4.095409540954093,3.5473472988608,4.095409540954093,91.66666666666666,PASSED
