evaluation_run,checkpoint,dataset,protocol,aggregation,split_begin,split_end,number_of_recordings,number_of_measurements,mae_bpm,mae_standard_error_bpm,recording_macro_rmse_bpm,accuracy_within_5_bpm_percent,completion_status
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED103,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,15.147130629595587,1.2312229178499536,19.31495505824586,39.11764705882353,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED103,UBFC-rPPG,Official,recording,0.8,1.0,9,9,0.8400840084008396,0.3899107648688465,0.8400840084008396,100.0,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED103,UBFC-rPPG,Old,window_to_recording,0.8,1.0,9,497,1.4802928731041698,0.38265053848812774,3.34079689873162,96.98189134808854,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED103,UBFC-rPPG,PRISM,window_to_recording,0.8,1.0,9,52,0.7924397786458334,0.11675925163703516,1.0171538861529736,98.07692307692307,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,BH-rPPG,Official,recording,0.0,1.0,105,105,2.4379580815224378,0.4616510015922462,2.4379580815224378,94.28571428571428,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,BH-rPPG,Old,window_to_recording,0.0,1.0,105,5323,5.410164065626249,0.5830336060873332,8.200907418649859,80.04884463648318,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,BH-rPPG,PRISM,window_to_recording,0.0,1.0,105,523,4.627127511160714,0.6665625509208172,5.9456693348223455,81.26195028680688,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,COHFACE,Official,recording,0.0,1.0,160,160,3.9727722772277225,0.5282451093335098,3.9727722772277225,80.625,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,COHFACE,Old,window_to_recording,0.0,1.0,160,8242,9.90744485075327,0.628701265109213,13.059242214399962,57.07352584324193,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,COHFACE,PRISM,window_to_recording,0.0,1.0,160,810,7.577823093959263,0.5369908212728152,9.99145015946393,61.358024691358025,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,PURE,Official,recording,0.0,1.0,59,59,2.7918046041892333,1.4848450399450526,2.7918046041892333,96.61016949152543,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,PURE,Old,window_to_recording,0.0,1.0,59,3576,4.258630366602327,1.3364287482321409,6.420605747160957,89.7930648769575,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,PURE,PRISM,window_to_recording,0.0,1.0,59,374,4.291174198178345,1.443084445868621,5.66642878925538,89.57219251336899,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,TokyoTech,Official,recording,0.0,1.0,9,9,0.6600660066006598,0.2366668580097849,0.6600660066006598,100.0,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,TokyoTech,Old,window_to_recording,0.0,1.0,9,1521,2.125575279421433,0.9713517356174433,3.859457589731507,92.5706771860618,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,TokyoTech,PRISM,window_to_recording,0.0,1.0,9,153,1.3542624080882353,0.5853177667199435,2.4168406844325028,94.77124183006535,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,UBFC-PHYS,Official,recording,0.0,1.0,60,60,7.659765976597657,1.346920365408514,7.659765976597657,68.33333333333333,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,UBFC-PHYS,Old,window_to_recording,0.0,1.0,60,10140,16.856410256410257,1.359728135970569,21.903288855853692,41.04536489151874,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,UBFC-PHYS,PRISM,window_to_recording,0.0,1.0,60,1020,15.295122931985292,1.3266202905675544,19.596022125494965,41.27450980392157,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,UBFC-rPPG,Official,recording,0.8,1.0,9,9,0.8400840084008413,0.20978274790882032,0.8400840084008413,100.0,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,UBFC-rPPG,Old,window_to_recording,0.8,1.0,9,497,1.1226643845385822,0.37643371353363264,2.4909423249493625,97.98792756539235,PASSED
evaluation_protocols_a4_final_multiseed,UBFC_A4_L3_C050_SEED104,UBFC-rPPG,PRISM,window_to_recording,0.8,1.0,9,52,0.5523681640625,0.062110748382461535,0.7529512707876609,100.0,PASSED
