epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,offline_selected,is_best,epochs_without_improvement
0,0.3122916804,1.0099273424,4.6519228084,3.2576984655,1.1030621281,0.2858094201,0.9605032237,4.6489448919,2.9662934062,0.9370876976,1.27902315635e-05,596,0,True,0
1,0.3013937045,0.9979953566,4.6521778843,3.1775145499,1.0179463339,0.3195925262,0.9823050035,4.6510811347,3.1057415070,1.2313151963,1.5152253116e-05,596,0,False,1
2,0.2886478337,0.9769231961,4.6514559112,3.0604073377,0.9326319094,0.3055202601,0.9741453397,4.6512723031,3.0717165594,1.1069118822,1.90601404356e-05,596,0,False,2
3,0.2883216023,0.9550379211,4.6515807753,3.1248205332,0.9731401237,0.2922330677,0.9822924741,4.6505700396,3.0046838352,0.9577455149,2.44710027459e-05,596,0,False,3
4,0.2797592070,0.9246395898,4.6513488405,3.0979050710,0.9483128850,0.2960111112,0.9526851286,4.6503230875,3.0224746481,1.0547408330,3.13254534608e-05,596,0,False,4
5,0.2638098854,0.8823039264,4.6489960875,2.9349163123,0.8734909360,0.2781999247,0.8974406247,4.6470043504,2.8487674385,0.9871179779,3.95482619791e-05,596,0,True,0
6,0.2543526038,0.8581419259,4.6483460305,2.8729772008,0.8272421420,0.2607705082,0.8861048756,4.6453869126,2.6314928346,0.8354953001,4.90491793723e-05,596,0,True,0
7,0.2562755512,0.8543182307,4.6482495078,2.8292652057,0.8541189934,0.2577851620,0.8622748031,4.6449579511,2.6050575739,0.8533019756,5.97239289073e-05,596,0,True,0
8,0.2273880121,0.7869173132,4.6443452515,2.6245465631,0.7000454591,0.2256016886,0.7840058656,4.6382952851,2.2604677368,0.6880050851,7.14553505281e-05,596,0,True,0
9,0.2095768305,0.7415170662,4.6425869289,2.4828779825,0.6127341654,0.2078093735,0.7194434722,4.6363588370,2.1808816179,0.6392066154,8.41146867396e-05,596,0,True,0
10,0.2015324453,0.7057241893,4.6407744580,2.4343535116,0.6038760247,0.1937447527,0.6892013859,4.6330268786,2.0444497009,0.5590446947,9.75629957774e-05,596,0,True,0
11,0.1803208271,0.6479836486,4.6383126694,2.2760973777,0.5072409273,0.1745001602,0.6443661289,4.6311375568,1.8688947535,0.4562692898,0.000111652676554,596,0,True,0
12,0.1739859567,0.6358400155,4.6371448120,2.2358817142,0.4681794935,0.1678650513,0.6210789766,4.6299094101,1.8528648537,0.4364925607,0.000126229088647,596,0,True,0
13,0.1702009965,0.6115988775,4.6354186231,2.1657945702,0.4788121919,0.1547845290,0.5886424021,4.6283315931,1.7612096629,0.3705604247,0.000141132249543,596,0,True,0
14,0.1637430611,0.5858533234,4.6354654331,2.1599891762,0.4657239000,0.1751284982,0.6293499988,4.6315907751,1.9639808358,0.4925849771,0.000156198590517,596,0,False,1
15,0.1533233372,0.5686790475,4.6338954388,2.0476229943,0.3958752509,0.1371623390,0.5082111126,4.6250631407,1.6971390588,0.3552011909,0.000171262751874,596,0,True,0
16,0.1438894003,0.5305252779,4.6315380071,1.9721509026,0.3778433974,0.1332157341,0.4956165560,4.6241248180,1.6705330610,0.3409242456,0.000186159397838,596,0,True,0
17,0.1391448795,0.5154966140,4.6311025523,1.9848453159,0.3604555266,0.1325968697,0.5021179373,4.6220148198,1.6313631860,0.3217328411,0.00020072503119,596,0,True,0
18,0.1385638747,0.5260296553,4.6301970898,1.9288745855,0.3335793904,0.1314399186,0.4852853514,4.6230226182,1.6115270033,0.3438284159,0.000214799787717,596,0,True,0
19,0.1356155785,0.4959181763,4.6298588362,1.9368471635,0.3643194255,0.2176477334,0.8519271752,4.6338255684,2.0484772270,0.4726229546,0.000228229190798,596,0,False,1
20,0.1403330230,0.5160679949,4.6296976045,1.9605288746,0.3711942338,0.1788400232,0.6907320611,4.6279573502,1.8671733992,0.4069361044,0.000240865846846,596,0,False,2
21,0.1264017756,0.4729550365,4.6258513239,1.8218987316,0.3181076653,0.1312542525,0.5079177564,4.6198349494,1.6019117708,0.2967069515,0.000252571063021,596,0,True,0
22,0.1250093235,0.4642916634,4.6269471597,1.8270127389,0.3215098679,0.0934476814,0.3996173867,4.6109676856,1.3377116810,0.1352420294,0.000263216369444,596,0,True,0
23,0.1189802880,0.4512560576,4.6248115949,1.8138527006,0.2872907351,0.1367192791,0.5530783224,4.6192758114,1.5872799297,0.2610361737,0.000272684929211,596,0,False,1
24,0.1054221213,0.4152431314,4.6207923825,1.6743532699,0.2237349356,0.1140485423,0.4514621895,4.6145004359,1.4155207346,0.2375610740,0.000280872820727,596,0,False,2
25,0.1171563893,0.4455604033,4.6255412934,1.8139523132,0.2804430700,0.0865084733,0.3746496242,4.6073052914,1.2823701106,0.1157854414,0.000287690178294,596,0,True,0
26,0.0992246532,0.3900693171,4.6182405677,1.6105451456,0.2121078908,0.0796582654,0.3252506020,4.6069161861,1.2855897677,0.1460814375,0.000293062178424,596,0,True,0
27,0.0936916599,0.3758870567,4.6186893610,1.6068211578,0.1851424592,0.0985138152,0.4066878337,4.6110644650,1.4436737671,0.1717624461,0.00029692986106,596,0,False,1
28,0.1087528696,0.4290481802,4.6225377601,1.7104826230,0.2294322968,0.0843272117,0.3539375249,4.6085637514,1.3069703262,0.1353970579,0.00029925077669,596,0,False,2
29,0.0967559207,0.3859477087,4.6185164676,1.6470694254,0.1956637901,0.0785961209,0.3317592910,4.6058922247,1.2655900051,0.1224425946,0.000299999895385,596,0,True,0
30,0.0977222513,0.3790246044,4.6190852479,1.7074216036,0.2191732647,0.0683763297,0.2960831306,4.6038953050,1.2421496720,0.0915970546,0.000299840907969,596,0,True,0
31,0.0959853426,0.3757914905,4.6162416215,1.6258240274,0.2082704079,0.1173001159,0.4671531467,4.6158415683,1.5199349406,0.2386947981,0.000299380162113,596,0,False,1
32,0.0939338662,0.3729645998,4.6151224367,1.5905627292,0.1934094404,0.1178312098,0.4594509098,4.6156970061,1.5193224991,0.2594102014,0.0002986185857,596,0,False,2
33,0.0921566735,0.3672281096,4.6160492417,1.5645639032,0.1871105124,0.0738175619,0.3246087296,4.6061417902,1.2421826016,0.0889581597,0.000297557712442,596,0,False,3
34,0.0896202063,0.3619843885,4.6175195643,1.5940143614,0.1722332744,0.0721914216,0.3114070730,4.6049445264,1.2351291954,0.0991000371,0.000296199678797,596,0,False,4
35,0.0872349310,0.3594670258,4.6162823095,1.5612998745,0.1534152620,0.0713468544,0.3122403577,4.6046346380,1.2282211587,0.0889878367,0.000294547219663,596,0,False,5
36,0.0804517790,0.3317038881,4.6128433343,1.5327692056,0.1411099983,0.0695658050,0.3005894616,4.6068925548,1.2452296483,0.0944791442,0.000292603662875,596,0,False,6
37,0.0900013480,0.3647457065,4.6142879845,1.5449471122,0.1705220916,0.0680042614,0.2982872032,4.6030139552,1.2354941956,0.0834682064,0.000290372922495,596,0,True,0
38,0.0900994245,0.3649117947,4.6161904463,1.6474925128,0.1711706423,0.0740145507,0.3267651576,4.6040036090,1.2542559249,0.0866151850,0.00028785949094,596,0,False,1
39,0.0872654959,0.3536966773,4.6133349630,1.5330078026,0.1652615721,0.0888197722,0.3785030985,4.6084775553,1.3256531954,0.1311915351,0.000285068429924,596,0,False,2
40,0.0790820572,0.3327707112,4.6121336374,1.4483459132,0.1252791472,0.0694443300,0.3015402029,4.6047949172,1.2414650135,0.0913628936,0.000282005360274,596,0,False,3
41,0.0758908477,0.3309917910,4.6102458615,1.4322064299,0.0969248753,0.0598792592,0.2687114911,4.6017949426,1.1881938484,0.0613696198,0.000278676450605,596,0,True,0
42,0.0738093251,0.3166699085,4.6103416609,1.4366613586,0.1047534303,0.0589832931,0.2623168284,4.6021442847,1.1889738680,0.0651992625,0.000275088404897,596,0,True,0
43,0.0718776533,0.3108799858,4.6088177022,1.4195012238,0.0970165481,0.0599564013,0.2665952709,4.6040035718,1.2237554324,0.0663734620,0.000271248448997,596,0,False,1
44,0.0752458122,0.3217405729,4.6105243440,1.4721426660,0.1089769703,0.0642071041,0.2869014063,4.6018422114,1.2055951674,0.0682682373,0.000267164316065,596,0,False,2
45,0.0715048662,0.3111095064,4.6092070317,1.4191024959,0.0928296267,0.0750125078,0.3266505824,4.6030783220,1.2880107157,0.0968238864,0.000262844231001,596,0,False,3
46,0.0756640342,0.3258628973,4.6130467101,1.5167371411,0.1049145306,0.0693335056,0.3081272577,4.6038155246,1.2129496088,0.0770805297,0.000258296893882,596,0,False,4
47,0.0685958037,0.3046375363,4.6082812956,1.3862732897,0.0766829510,0.0605874101,0.2629128184,4.6038921963,1.1937847656,0.0800484536,0.00025353146244,596,0,False,5
48,0.0664771641,0.2939865013,4.6085254778,1.3774378812,0.0767986392,0.0621332014,0.2751907203,4.6029321993,1.1962431151,0.0709505407,0.000248557533618,596,0,False,6
49,0.0651619204,0.2921484205,4.6099902319,1.3934977927,0.0673223517,0.0599352060,0.2669760364,4.6027760630,1.1911262529,0.0653999976,0.000243385124249,596,0,False,7
50,0.0637556242,0.2880206668,4.6077884188,1.3593634807,0.0615148985,0.0625536292,0.2786338213,4.6024573376,1.1999556623,0.0682686263,0.000238024650876,596,0,False,8
51,0.0626883611,0.2855483303,4.6069975411,1.3488820087,0.0557869406,0.0539010400,0.2390021148,4.6012332161,1.1982153252,0.0610061360,0.000232486908778,596,0,True,0
52,0.0648697580,0.2830004528,4.6108624279,1.4355918105,0.0826966702,0.0661472952,0.2971235800,4.6031160974,1.1964369525,0.0672257703,0.000226783050232,596,0,False,1
53,0.0686112214,0.2992983604,4.6107025787,1.4481026974,0.0875154747,0.0654498154,0.2723665996,4.6052689367,1.2548211999,0.1097649489,0.00022092456205,596,0,False,2
54,0.0697363002,0.2948917094,4.6096057444,1.4418707174,0.1075795835,0.0575758661,0.2473527987,4.6030918654,1.1923889270,0.0810530584,0.000214923242447,596,0,False,3
