epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
14,3.8659232111,0.9696563506,4.6501970803,2.8802039799,0.7917878956,3.6384703122,0.9670392182,4.6450385057,2.6135254618,0.8315370362,0.000156198590517,300,72,69,82,73,296,True,0
15,3.6730233647,0.9200991676,4.6470001080,2.7575151360,0.7314884711,3.4038955608,0.9844907120,4.6435179710,2.4548229954,0.7521743968,0.000171262751874,287,72,73,82,82,309,True,0
16,3.3809143809,0.8941976276,4.6434908905,2.5424907207,0.6595842242,3.0219602275,0.9432169122,4.6376963157,2.1948091798,0.6385077672,0.000186159397838,311,81,65,69,70,285,True,0
17,3.2602804635,0.8544135914,4.6414096147,2.4460939593,0.6433037723,3.1065179744,0.8792171370,4.6388322595,2.2612105066,0.6694640688,0.00020072503119,318,68,77,62,71,278,False,1
18,2.8590205996,0.8426981836,4.6377801095,2.2114944842,0.4789865473,2.7748347691,0.8478233497,4.6337298913,2.0393646042,0.5659054262,0.000214799787717,296,76,69,78,77,300,True,0
19,2.8886855913,0.8336710274,4.6368352647,2.2094618346,0.5124895555,2.8414904607,0.8875796083,4.6373887186,2.1361998413,0.5277747102,0.000228229190798,284,80,76,80,76,312,False,1
20,3.2741232286,0.8613558004,4.6403376272,2.4547050639,0.6471469558,2.8104752163,0.9253598366,4.6342051308,2.0381139796,0.5872893496,0.000240865846846,305,71,65,86,69,291,False,2
21,2.9613599905,0.8527939032,4.6376350134,2.2595373080,0.5312639571,2.7707827308,0.8868112510,4.6321930761,2.0151692830,0.5782512682,0.000252571063021,273,84,81,76,82,323,True,0
22,2.8687049655,0.8087519527,4.6361490992,2.1980722823,0.5088823280,2.5530245428,0.8827764903,4.6307590472,1.8838595787,0.4926096425,0.000263216369444,301,83,71,81,60,295,True,0
23,2.8307287981,0.8333812104,4.6359445393,2.1630295331,0.5010229873,2.6175485400,0.8859822479,4.6318217377,1.9309242577,0.5094278788,0.000272684929211,287,90,74,76,69,309,False,1
24,2.7617107718,0.8468800791,4.6349126637,2.1328204398,0.4595143607,2.9927635936,0.9472351461,4.6371472161,2.1750296525,0.6282869454,0.000280872820727,278,74,74,85,85,318,False,2
25,2.5992898621,0.7994111872,4.6330371831,2.0394558667,0.3999517172,2.7581170194,0.9266243368,4.6335764117,2.0102742957,0.5625178171,0.000287690178294,299,77,73,66,81,297,False,3
26,2.4909761376,0.7525975464,4.6322798569,1.9815507191,0.3589059299,2.0819551202,0.6499303448,4.6231963046,1.6338433151,0.3181257310,0.000293062178424,279,80,82,85,70,317,True,0
27,2.5363130201,0.7558698142,4.6305226000,2.0099308267,0.3752082362,2.0162457739,0.7189819929,4.6226313826,1.5645787917,0.3078705994,0.00029692986106,298,65,67,82,84,298,True,0
28,2.5509725017,0.7545696761,4.6305910469,1.9974865129,0.4025719582,2.4436856152,0.8747541308,4.6290246480,1.8050319560,0.4637029815,0.00029925077669,324,64,77,66,65,272,False,1
29,2.3771799867,0.7591390958,4.6293166756,1.8967563738,0.3285957798,2.0630720064,0.7326478950,4.6222236621,1.5929516771,0.3235907628,0.000299999895385,321,73,83,65,54,275,False,2
30,2.3131359504,0.7009699643,4.6279448503,1.8446059691,0.3283359728,1.9307886254,0.6012836215,4.6197336123,1.5275581193,0.2829738316,0.000299840907969,308,70,83,68,67,288,True,0
31,2.1891321304,0.6794799710,4.6247136321,1.7757219340,0.2775141829,1.8894812132,0.6210358352,4.6175596745,1.4915595117,0.2737145691,0.000299380162113,303,78,77,64,74,293,True,0
32,2.7215128713,0.7207763091,4.6309549152,2.0864926873,0.4908650186,2.4671648911,0.7853969661,4.6311447528,1.9201347689,0.3899507112,0.0002986185857,314,82,74,63,63,282,False,1
33,2.9538013071,0.8424835613,4.6360902114,2.2349968157,0.5503077843,2.5443698307,1.0241566595,4.6308240085,1.8498469018,0.4896916778,0.000297557712442,291,80,63,84,78,305,False,2
34,2.6728394656,0.8025455007,4.6322744165,2.0803470044,0.4319834079,2.0552693931,0.6483413802,4.6209024640,1.5877145668,0.3378865233,0.000296199678797,298,77,75,81,65,298,False,3
35,2.5237531694,0.7488868353,4.6296766908,1.9975622708,0.3764135168,2.6033310828,0.8344005261,4.6289267540,1.8957129748,0.5407379415,0.000294547219663,277,79,86,80,74,319,False,4
36,2.5227068687,0.7103300619,4.6289100615,1.9737043733,0.4069365115,2.5420653201,1.0060003090,4.6301956239,1.8976080867,0.4432571631,0.000292603662875,301,61,76,78,80,295,False,5
37,2.7362947720,0.7694561393,4.6321603468,2.1093256698,0.4730778393,1.9740441527,0.8140136189,4.6207791613,1.5232941903,0.2879472568,0.000290372922495,295,64,86,80,71,301,False,6
38,2.5640531778,0.7554122058,4.6306266305,2.0172094331,0.3957612797,1.9105124752,0.7030292107,4.6182379289,1.5122378708,0.2576687551,0.00028785949094,309,74,65,70,78,287,False,7
39,2.3295392750,0.7509136112,4.6263430359,1.8629594337,0.3163971321,2.0409815915,0.8219082441,4.6203131676,1.5643812170,0.3122186817,0.000285068429924,295,79,78,68,76,301,False,8
40,2.1777488497,0.6997778636,4.6217886137,1.7453588511,0.2924344251,2.1635976890,0.7934841266,4.6234667580,1.6359837411,0.3689171869,0.000282005360274,294,71,91,75,65,302,False,9
41,2.1490097518,0.6732682782,4.6223607671,1.7378496436,0.2765064122,1.8452845332,0.6392768087,4.6153270424,1.4411828951,0.2762462938,0.000278676450605,268,78,86,81,83,328,True,0
42,2.0869015751,0.6351644961,4.6200221401,1.7018510815,0.2580176365,1.6550029315,0.4686713966,4.6116502997,1.3854267071,0.1758419519,0.000275088404897,302,84,61,79,70,294,True,0
43,2.1981989409,0.5929301321,4.6226500569,1.7838016532,0.2958112763,1.6449957900,0.5015216547,4.6113085499,1.3585677627,0.1861236549,0.000271248448997,298,70,77,79,72,298,True,0
44,2.0460317783,0.5980937477,4.6196809263,1.6870289953,0.2393840657,1.6327269526,0.5539359853,4.6122320225,1.3339946518,0.1879451262,0.000267164316065,292,82,86,59,77,304,True,0
45,2.0854019175,0.6162647545,4.6203069367,1.6991013473,0.2630476291,1.8245846111,0.6701855520,4.6160579037,1.4254554758,0.2650920127,0.000262844231001,304,60,79,71,82,292,False,1
46,2.0322465473,0.6202047759,4.6187981663,1.6549463944,0.2532592487,2.2352394160,0.7667383544,4.6241388631,1.6863945862,0.3954972224,0.000258296893882,268,78,71,101,78,328,False,2
47,2.0153741941,0.5766445834,4.6180986334,1.6617549090,0.2382903714,1.8428165200,0.5621749813,4.6141646125,1.4539392196,0.2764422335,0.00025353146244,280,90,77,81,68,316,False,3
48,1.9160413534,0.5881524678,4.6159681154,1.5964270118,0.2019838560,1.9072098206,0.7501048175,4.6167613314,1.4687068462,0.2884819936,0.000248557533618,296,73,81,78,68,300,False,4
49,1.9055122657,0.5793976944,4.6144020189,1.5865498605,0.2030828751,1.4904745074,0.5974066854,4.6077081631,1.2462987590,0.1246944063,0.000243385124249,322,79,72,59,64,274,True,0
50,2.0342889288,0.5939074631,4.6185169316,1.6755337347,0.2399736623,2.8660158616,1.0505948880,4.6311307573,1.9841958888,0.6717010798,0.000238024650876,294,60,90,72,80,302,False,1
51,1.9699769692,0.5603819209,4.6159569081,1.6405807598,0.2173198099,2.0782346385,0.6980834688,4.6197038316,1.5875916094,0.3510263803,0.000232486908778,302,72,65,86,71,294,False,2
52,2.0760356444,0.5934852890,4.6184178903,1.6842854855,0.2730531019,1.6074748581,0.5138487351,4.6110707011,1.3264158655,0.1782892890,0.000226783050232,280,75,74,91,76,316,False,3
53,1.9074356252,0.5568006747,4.6163524397,1.5974380042,0.1986374719,1.6040884396,0.5557771132,4.6104738124,1.3141737929,0.1787592540,0.00022092456205,274,86,86,73,77,322,False,4
54,1.8433466566,0.5660686673,4.6138317409,1.5348514374,0.1952814821,1.6459214594,0.5754947059,4.6122453058,1.3345915822,0.1962309558,0.000214923242447,286,80,87,79,64,310,False,5
55,1.8792060406,0.5840746900,4.6146355475,1.5718698846,0.1905212164,1.6257480042,0.5194312168,4.6112825901,1.3289470533,0.1929147115,0.000208791177283,280,66,91,91,68,316,False,6
56,1.7409815916,0.5340008888,4.6103498728,1.4761506951,0.1580307183,2.2808499646,0.6593785673,4.6238635856,1.7434551917,0.4055190492,0.000202540715719,296,82,73,62,83,300,False,7
57,2.5451420010,0.7542917608,4.6282028992,2.0085909063,0.3856927199,1.8496270040,0.6007443063,4.6165895834,1.4681589449,0.2613192683,0.000196184445355,294,73,80,89,60,302,False,8
58,2.0110217133,0.5899878620,4.6185457018,1.6503166112,0.2427075111,1.7622441874,0.5525402736,4.6134731305,1.3988421892,0.2528939031,0.000189735166872,297,79,77,75,68,299,False,9
59,1.9315756295,0.5243789454,4.6165426241,1.6012688155,0.2254309779,1.5904062708,0.4939934727,4.6096959548,1.3281826091,0.1634249737,0.00018320586826,289,79,80,79,69,307,False,10
