epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
73,0.9013751141,0.5357454775,4.6201587747,1.6708402610,0.1882579706,0.6199817681,0.4325515175,4.6077596429,1.2659898036,0.1084870072,9.08842216495e-05,303,67,76,68,82,293,True,0
74,0.8357704478,0.5230023637,4.6182082899,1.6129097242,0.1639712636,0.6107826821,0.4140206746,4.6074307863,1.2703240746,0.1051987622,8.47587321545e-05,309,68,62,80,77,287,True,0
75,0.7912290680,0.5148908632,4.6168494833,1.5416660341,0.1514171917,0.7564561452,0.4306713602,4.6111855135,1.3441627273,0.1671405814,7.87646310988e-05,307,75,71,62,81,289,False,1
76,0.9478543589,0.5414621410,4.6201139873,1.6550278312,0.2129024860,0.7366764708,0.4503007222,4.6104338014,1.3517388353,0.1543408041,7.29139898042e-05,292,84,92,53,75,304,False,2
77,0.8202120546,0.5190280562,4.6170069675,1.5907373156,0.1593610509,0.6829877658,0.4898120378,4.6090425330,1.3200355025,0.1275082316,6.72185906836e-05,304,68,78,69,77,292,False,3
78,0.8023710247,0.5191811515,4.6170457034,1.5697086577,0.1530538226,0.6468171083,0.4329537505,4.6086084936,1.2759851186,0.1206150346,6.1689903513e-05,284,75,70,77,90,312,False,4
79,0.7669948964,0.4996266153,4.6162656426,1.5425985035,0.1407099768,0.6174153345,0.4074809834,4.6070933218,1.2511209126,0.1115694508,5.63390623324e-05,303,77,71,60,85,293,False,5
80,0.7491951961,0.4895120995,4.6157046708,1.5513285695,0.1317303144,0.6268655457,0.3891946778,4.6077383524,1.2583730639,0.1172166643,5.1176843024e-05,271,76,94,80,75,325,False,6
81,0.7048722034,0.5033840957,4.6145451501,1.4844027102,0.1165473568,0.6413821330,0.4286764113,4.6069532246,1.2549352174,0.1209565374,4.62136416104e-05,285,74,76,84,77,311,False,7
82,0.6891110527,0.4949926430,4.6136841198,1.4566011525,0.1129811249,0.6325619019,0.4205614166,4.6064661385,1.2534127305,0.1175482137,4.14594533188e-05,295,75,76,71,79,301,False,8
83,0.6340237816,0.4903771769,4.6116848280,1.4271502479,0.0895803929,0.6505584152,0.4235477328,4.6065130172,1.2598564803,0.1254423758,3.69238524516e-05,312,71,69,76,68,284,False,9
84,0.7778239234,0.4999790248,4.6149755068,1.5514487276,0.1449829658,0.5896371363,0.4011401352,4.6056635225,1.2281616578,0.1011843555,3.26159731055e-05,285,77,65,87,82,311,True,0
85,0.6985520048,0.5023662192,4.6146865435,1.5123674021,0.1099934624,0.6120612823,0.4125189843,4.6060203144,1.2475675383,0.1088327990,2.8544490776e-05,269,79,87,97,64,327,False,1
86,0.6403212891,0.4869145639,4.6112329368,1.4284555912,0.0929122323,0.6513414693,0.4105651282,4.6060088021,1.2595019039,0.1271764861,2.47176048869e-05,309,64,73,82,68,287,False,2
87,0.6829641713,0.4924753602,4.6118170015,1.4618714744,0.1095006201,0.6502914514,0.4095249540,4.6059949739,1.2584466439,0.1268873942,2.11430222769e-05,316,77,68,62,73,280,False,3
88,0.7503323947,0.5050691922,4.6145486384,1.5266615320,0.1338265808,0.6497434494,0.4216653755,4.6059765011,1.2555770464,0.1257580610,1.78279416797e-05,311,65,56,75,89,285,False,4
89,0.7237920329,0.5024678741,4.6140773216,1.5147116072,0.1223102790,0.6663308012,0.4260272093,4.6065939928,1.2635238395,0.1326221940,1.47790392265e-05,298,79,85,65,69,298,False,5
90,0.6998343086,0.4842027070,4.6135893956,1.4991964094,0.1140973359,0.6415740074,0.4145406562,4.6059327435,1.2500151063,0.1230810459,1.20024550011e-05,299,77,70,79,71,297,False,6
91,0.7349634153,0.5017799775,4.6152680160,1.5573222581,0.1226384289,0.6367559642,0.4102215794,4.6059247673,1.2492431425,0.1212004292,9.50378067455e-06,280,78,73,84,81,316,False,7
92,0.6246788890,0.4827019352,4.6119380701,1.4240205064,0.0860666857,0.6259186779,0.4064818694,4.6059360256,1.2456614747,0.1166034549,7.28804824443e-06,295,78,81,80,62,301,False,8
93,0.6689211742,0.4871945229,4.6116250985,1.4433945113,0.1053168220,0.6271363381,0.4022071880,4.6056589461,1.2463739878,0.1175507028,5.35971990098e-06,329,68,60,73,66,267,False,9
94,0.7050431647,0.4953986290,4.6133562062,1.5017649551,0.1152611071,0.6351110873,0.4069806914,4.6057913272,1.2466458051,0.1210267368,3.72267904086e-06,303,77,64,77,75,293,False,10
