epoch,lr,train_loss,val_loss,val_hr_mae
1,0.0003,1.8805168557511054,1.4932344428655135,5.474891814414711
2,0.0003,1.5688480752422067,1.2332433535583858,2.5262063035671987
3,0.0003,1.4688826052383102,1.2115087095144368,2.370629646203505
4,0.0003,1.441333649214047,1.1837879853901143,2.4057068886654274
5,0.0003,1.4161326529050906,1.1580927140101318,2.4829766113064413
6,0.0003,1.3754848225135252,1.1128214342519336,2.265861099099651
7,0.0003,1.3440168479174277,1.0818701355998224,2.2906669054553097
8,0.0003,1.3193702318295257,1.0791551335919014,2.095335243761549
9,0.0003,1.293339666595205,1.0676701748843105,2.3759810421214973
10,0.0003,1.2699909886033103,1.0512780923453267,2.0226345874610274
11,0.0003,1.2521138384657087,1.0321427997901207,2.208612466692748
12,0.0003,1.2384000885896758,1.0053606416784682,2.105064145641725
13,0.0003,1.2287766199397723,0.9979476522925415,2.1445026815241146
14,0.0003,1.209924484331256,0.9893707270220384,1.970754581972827
15,0.0003,1.200769240927617,0.9923250196562508,2.1728440059588543
16,0.0003,1.1888263987383487,0.997958873398143,2.1941114565569015
17,0.0003,1.179274387100296,0.9705979276882402,2.3022184747182344
18,0.0003,1.163055323046135,0.9615466746278089,1.9621980840082296
19,0.0003,1.1545654344505794,0.9782420498838718,2.5153031892057354
20,0.0003,1.1435963487783891,0.9581646968211097,2.014182137369777
21,0.0003,1.1351646681472278,0.957728250833182,2.144754696973384
22,0.0003,1.1220211849890063,0.9539230883131282,2.0486619737674316
23,0.0003,1.113780330262094,0.9576658928004591,1.9241814350130053
24,0.0003,1.1033293638853863,0.9584922637770246,2.1299567492857774
25,0.0003,1.0940321244621911,0.9399072531704364,1.8589328863320336
26,0.0003,1.084487323702771,0.9394760659043769,1.8429034391177275
27,0.0003,1.078161702701175,0.938378131426828,1.7628063768593965
28,0.0003,1.067833521548704,0.9374938492158451,1.8293302954956876
29,0.0003,1.0611834526591242,0.931155496029817,1.8367450515762112
30,0.0003,1.0534182030670387,0.9553935765162543,1.70985039635325
31,0.0003,1.0475395379399883,0.9441554755907605,1.750474886175876
32,0.0003,1.0435783306845814,0.9440906145742262,1.9341155666816954
33,0.0003,1.0376154125067556,0.9330111709313967,1.7763722300509897
34,0.0003,1.030672529085098,0.9376638841213842,1.8746607060383083
35,0.00015,1.0275403353535506,0.9415427567983508,1.858660083696802
36,0.00015,1.0165737414862817,0.9354842641346949,1.8158195463330635
37,0.00015,1.0169390622571888,0.9355711613418982,1.7948759713352305
38,0.00015,1.010111403412348,0.9415703061885468,1.830577550154514
39,0.00015,1.0081911723701062,0.9520463749205751,1.952538194103313
40,0.00015,1.0057397493908593,0.9399765183699627,1.8388850669741768
41,7.5e-05,1.002860224710056,0.950743949881363,1.9953312723433343
42,7.5e-05,0.9974239006688143,0.9407901836769401,1.8894237613411633
43,7.5e-05,0.9963342902663016,0.9437690889265457,1.9411885083867388
44,7.5e-05,0.996152770082641,0.9417868621717127,1.969526654768797
45,7.5e-05,0.993045579355115,0.9423561461241703,1.8771329280952915
46,7.5e-05,0.9916958764311211,0.9504792523027661,1.9005270999935395
47,3.75e-05,0.9911609731292089,0.9375797225588038,1.9969387193883172
48,3.75e-05,0.9871568838314264,0.9404083420455955,1.9673801543228102
49,3.75e-05,0.9865081484918456,0.9396300042460896,1.9144001620458582
50,3.75e-05,0.9862892700220716,0.9447673858631924,1.9486362375961612
51,3.75e-05,0.9860965692772056,0.9440449733383182,1.972029446262982
52,3.75e-05,0.9847602953789104,0.9397734626674762,1.9106837706317528
53,1.875e-05,0.9833870721048573,0.945815313346127,1.9954248775064172
54,1.875e-05,0.9830560292043908,0.9422615962563545,1.9054904371837844
55,1.875e-05,0.9822451001134485,0.9425592192958019,1.9858412010164044
56,1.875e-05,0.9834402430335372,0.9456649935067297,2.0450023775208814
57,1.875e-05,0.9811499132035707,0.9472409082356004,1.9944711166276552
58,1.875e-05,0.9798539957910214,0.9422330847314491,2.0191178458928083
59,1e-05,0.9799324473715516,0.9476490843290176,2.012956822547142
