epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
25,0.8699482105,0.4373332950,4.6216545710,1.5649630859,0.2711230839,0.9062495708,0.5471481187,4.6238210678,1.5936398892,0.1921108093,0.000287771395688,177,51,47,52,51,201,True,0
26,0.9264838185,0.4526285758,4.6232977696,1.6719161846,0.3115787457,0.8471909148,0.4925748479,4.6208528155,1.4973518939,0.1476012322,0.000293126067003,200,44,46,42,46,178,True,0
27,0.8876301962,0.3902838803,4.6232489707,1.6191468176,0.3259757677,0.9481492360,0.6008177791,4.6259191468,1.6559713738,0.2248075481,0.000296974178272,197,48,45,46,42,181,False,1
28,0.9946559958,0.4395026934,4.6250355660,1.8135109017,0.4435028260,0.9554536723,0.6352824994,4.6257906460,1.6567943255,0.1997330818,0.000299273451532,182,47,54,46,49,196,False,2
29,0.9703999427,0.5372224810,4.6249555759,1.7259108736,0.3807036555,0.7821280934,0.5106336315,4.6175761859,1.3600027323,0.0678012673,0.000299999737735,183,55,44,45,51,195,True,0
30,1.0752296126,0.5241085408,4.6265733684,1.9408158335,0.5245526584,1.0902186609,0.6740946344,4.6298010962,1.9107994783,0.3717725977,0.000299836114086,184,57,38,60,39,194,False,1
31,1.0080624387,0.4984133095,4.6257788769,1.8167595907,0.4098894925,0.8002248253,0.4347452726,4.6190067337,1.4265515430,0.1080259210,0.000299370741653,195,39,41,43,60,183,False,2
32,0.9278068136,0.4423505481,4.6232302807,1.6786734030,0.3455201240,0.8175042277,0.4513549362,4.6189813796,1.4544664860,0.1021402101,0.000298604557633,175,52,53,46,52,203,False,3
33,0.9771722577,0.4311975452,4.6243237970,1.7818655160,0.3569715382,1.2653248685,0.8111466680,4.6389907247,2.2061910425,0.5010260425,0.000297539105019,185,36,49,52,56,193,False,4
34,0.9627536327,0.5141506320,4.6246696830,1.7198470232,0.3798105852,0.9349475645,0.5078236313,4.6248306638,1.6667656830,0.2178021827,0.000296176529491,192,37,51,52,46,186,False,5
35,0.9262554608,0.4330263195,4.6231537244,1.6793003921,0.3270606146,0.7991819949,0.4180144412,4.6175938107,1.4311582123,0.0912915331,0.000294519575094,183,49,39,56,51,195,False,6
36,0.8755701534,0.3866012480,4.6228009809,1.5964998070,0.2727682711,0.9220087999,0.5714909826,4.6243924368,1.6154211998,0.2073623031,0.000292571578714,196,47,38,45,52,182,False,7
37,0.9032036334,0.3813899765,4.6224357514,1.6538512574,0.3425082422,0.8352162492,0.4819656179,4.6210065115,1.4776462419,0.1131421025,0.000290336463357,208,42,47,39,42,170,False,8
38,0.9600534540,0.4418039164,4.6248812120,1.7433852777,0.3392157216,0.7728774531,0.3891348061,4.6168143863,1.3901009900,0.0816584573,0.000287818730248,160,41,52,66,59,218,True,0
39,0.9136683203,0.4011637004,4.6225139174,1.6668711276,0.3249608802,0.7652425811,0.3722789202,4.6171875318,1.3815735885,0.0692240051,0.000285023449765,189,35,43,64,47,189,True,0
40,1.0829771672,0.4868864941,4.6283948762,1.9711996222,0.5045206008,0.9486195212,0.5736407439,4.6259753999,1.6677827460,0.2570255307,0.000281956251232,178,45,48,46,61,200,False,1
41,0.9305327718,0.4391497069,4.6244644185,1.6854056927,0.3401413761,0.8208048031,0.5208867953,4.6190367472,1.4332548823,0.1156782070,0.000278623311578,179,37,59,53,50,199,False,2
42,0.9056321837,0.3885225920,4.6241046335,1.6558552962,0.3198593688,0.8126323013,0.4884555646,4.6184349015,1.4298823629,0.1039392997,0.000275031342901,196,40,49,43,50,182,False,3
43,0.9260101344,0.3866749069,4.6234137167,1.6973502667,0.3345418158,1.0422517197,0.6503555797,4.6296475592,1.8243611847,0.2914021452,0.000271187578947,186,47,42,44,59,192,False,4
44,0.8329781013,0.3242250958,4.6206782154,1.5362661648,0.2716958251,0.7474811094,0.3989375580,4.6155481838,1.3353872049,0.0680619508,0.000267099760545,182,46,50,52,48,196,True,0
45,0.9740767280,0.4206627443,4.6253769663,1.7798883669,0.4025970066,0.9252338421,0.5701695158,4.6251052856,1.6223998774,0.1644367093,0.000262776120018,196,36,55,42,49,182,False,1
46,0.8984127578,0.3768515800,4.6224456893,1.6460849356,0.3152566318,0.7921804928,0.4688125400,4.6189728283,1.3968359800,0.1102038481,0.000258225364602,189,42,40,60,47,189,False,2
47,0.8506595221,0.3379329069,4.6201264871,1.5661458957,0.2929093730,0.7542306855,0.3471332329,4.6152046522,1.3696080753,0.0607283921,0.000253456658913,192,52,51,41,42,186,False,3
48,0.9387883393,0.4324744050,4.6235101740,1.7045869316,0.3546094797,1.0461787871,0.7371373511,4.6301836513,1.7975026312,0.3144691855,0.000248479606489,203,43,49,45,38,175,False,4
49,0.9377396450,0.4217736548,4.6228160833,1.7067698474,0.3619304025,0.8058035658,0.4287791036,4.6197793597,1.4400954757,0.1035924073,0.000243304230452,192,51,44,48,43,186,False,5
50,0.9179953453,0.3935705684,4.6213740243,1.6785624437,0.3247794612,0.7407375041,0.3388937417,4.6165178708,1.3459175110,0.0515416531,0.000237940953321,185,48,56,51,38,193,True,0
51,0.8273086277,0.3404557166,4.6199099071,1.5184349452,0.2718613299,0.6902698233,0.3328667822,4.6133790516,1.2473929394,0.0325195550,0.000232400576021,186,49,39,48,56,192,True,0
52,0.8769420937,0.3731553186,4.6199300024,1.6046221143,0.3386095226,0.7132349747,0.3919082437,4.6138497761,1.2697066568,0.0326947166,0.000226694256136,194,33,44,58,49,184,False,1
53,0.8860846499,0.3836753493,4.6210755848,1.6186991419,0.3114826177,0.6760669078,0.2770942603,4.6129560698,1.2412961301,0.0271914929,0.000220833485433,185,44,52,38,59,193,True,0
54,0.8811754231,0.3787448080,4.6215668835,1.6108529189,0.3098067253,0.7965633120,0.4113794821,4.6185575394,1.4285748436,0.0833521343,0.000214830066727,179,57,47,43,52,199,False,1
55,0.8897797995,0.3667865373,4.6202053191,1.6328450265,0.3330450783,0.7218703594,0.3702392101,4.6145870436,1.2956450303,0.0439781020,0.000208696090101,189,48,49,50,42,189,False,2
