epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
22,2.8122890324,0.6687917684,4.6287708989,1.8694619029,0.4045344061,5.0154291221,0.9195737475,4.6496056511,2.9025771096,0.9644686458,0.000263335029626,183,49,48,45,53,195,False,6
23,2.9928380913,0.6911283375,4.6303508370,1.9414032376,0.4566046134,3.6076552595,0.8385834512,4.6416066806,2.3174974691,0.5612205384,0.000272793598879,185,56,42,53,42,193,False,7
24,3.0489957370,0.7178294548,4.6306100850,1.9721082607,0.4666608175,4.4050788755,0.8682865938,4.6453953334,2.6592102834,0.7861056240,0.000280968994381,203,40,40,49,46,175,False,8
25,3.3413593100,0.7188049107,4.6329117301,2.0688868900,0.5643557159,4.7717527798,0.9545265890,4.6492127328,2.8292899200,0.8757787621,0.000287771395688,192,49,46,48,43,186,False,9
26,2.9138856666,0.6588394103,4.6292632244,1.8683580526,0.4568798671,3.5649841558,0.7730489265,4.6389748437,2.2686622869,0.5708560516,0.000293126067003,190,47,36,52,53,188,False,10
27,3.0606916796,0.6488143486,4.6296339994,1.9925860759,0.4691713631,4.2141943602,0.9424274252,4.6442797070,2.5678936845,0.7289075802,0.000296974178272,184,60,51,45,38,194,False,11
28,2.8719948045,0.7047783300,4.6289629280,1.8539658842,0.4385366419,6.2097701845,0.9765316373,4.6533572152,3.3440305301,1.3352166654,0.000299273451532,195,45,43,47,48,183,False,12
29,3.2681327497,0.7116081885,4.6301012418,2.0390757928,0.5433676951,3.1029395194,0.7601795424,4.6346723965,2.0433692330,0.4537671865,0.000299999737735,175,51,60,54,38,203,True,0
30,2.5678605907,0.6574658849,4.6254959510,1.7060627521,0.3651523167,2.0866333598,0.7019894799,4.6246124086,1.5979137500,0.1741608498,0.000299836114086,179,47,45,58,49,199,True,0
31,2.7776810025,0.6237826890,4.6278462536,1.8582247470,0.3973498926,4.6016393389,0.8688605893,4.6459251994,2.6734278838,0.8772196730,0.000299370741653,172,52,43,59,52,206,False,1
32,2.7912870172,0.6344023618,4.6271332206,1.8658247101,0.3992908660,2.1961045390,0.7089143850,4.6260017395,1.6393482186,0.2074867244,0.000298604557633,177,52,47,60,42,201,False,2
33,2.6183891057,0.5991288288,4.6256735009,1.7448032060,0.3768800637,4.5897247224,0.8404217504,4.6447852634,2.6845626082,0.8685388535,0.000297539105019,190,56,44,43,45,188,False,3
34,2.7722556187,0.6120087517,4.6270381105,1.8411179043,0.4043679796,2.3624433290,0.7046064116,4.6271786145,1.6999949001,0.2607635818,0.000296176529491,212,40,35,39,52,166,False,4
35,2.7114221709,0.5966051470,4.6259677675,1.7769762757,0.4075624459,2.0099048762,0.6647178122,4.6227832158,1.5641469422,0.1564071749,0.000294519575094,167,49,53,57,52,211,True,0
36,2.7767865090,0.6094996712,4.6265386728,1.8318052002,0.4115406964,3.3583528882,0.8985206502,4.6373271715,2.1639898822,0.5073294148,0.000292571578714,201,31,47,47,52,177,False,1
37,3.0055974148,0.6429899846,4.6278798593,1.9670198279,0.4549898020,2.5218480451,0.7054216249,4.6280081249,1.7842545021,0.2982546228,0.000290336463357,182,39,63,53,41,196,False,2
38,2.5249877834,0.6582689944,4.6261497048,1.7169181676,0.3382078861,2.1870968274,0.6625136597,4.6249876885,1.6423793043,0.2061074033,0.000287818730248,174,45,49,53,57,204,False,3
39,2.6544521069,0.6180693586,4.6250038525,1.7749260809,0.3779560687,2.4814378943,0.7269416156,4.6294887406,1.7877943084,0.2741276353,0.000285023449765,191,50,48,48,41,187,False,4
40,2.9082847272,0.6391652277,4.6263864759,1.8973328235,0.4415594431,2.5828657355,0.7289423080,4.6300497918,1.8036394903,0.3167188973,0.000281956251232,190,38,47,52,51,188,False,5
41,2.5464298832,0.5948673493,4.6243160212,1.7312038904,0.3481262384,2.9919522762,0.7588789157,4.6351501737,2.0211485431,0.4095139738,0.000278623311578,191,52,34,51,50,187,False,6
42,2.4169124371,0.5926127437,4.6237182037,1.6837127013,0.3073385580,1.9912126030,0.6048864773,4.6229890006,1.5777746882,0.1462303162,0.000275031342901,192,49,51,37,49,186,True,0
43,2.5629879999,0.5741695022,4.6253510051,1.7602533506,0.3439503430,3.5097238132,0.7917983702,4.6397399584,2.2874731075,0.5319455273,0.000271187578947,190,45,45,40,58,188,False,1
44,2.7577590085,0.6298390416,4.6270977454,1.8210184757,0.4053863800,2.0395855836,0.6608434365,4.6243743806,1.5714249793,0.1679959619,0.000267099760545,185,58,49,39,47,193,False,2
45,2.6077041853,0.6230305916,4.6235441581,1.7325931087,0.3752525197,2.0086696818,0.6967456131,4.6232946305,1.5622567574,0.1535319087,0.000262776120018,181,39,53,54,51,197,False,3
46,2.8515217115,0.6518402308,4.6261627510,1.8513496963,0.4349020436,2.3915697438,0.6857463031,4.6277174768,1.7391665493,0.2576269635,0.000258225364602,174,54,50,57,43,204,False,4
47,2.6492163164,0.6583488707,4.6267331794,1.7743956286,0.3715754599,2.1784501587,0.7152393619,4.6251217524,1.6425710780,0.1964156056,0.000253456658913,173,53,46,45,61,205,False,5
48,2.9000787609,0.6549038783,4.6291542306,1.9309470275,0.4190754725,2.2222981850,0.6930321938,4.6266599519,1.6984294812,0.1926311297,0.000248479606489,189,35,54,57,43,189,False,6
49,2.6092987565,0.6255203501,4.6256637674,1.8038849080,0.3401548732,2.1614927292,0.6503196750,4.6259270895,1.6651250226,0.1831518839,0.000243304230452,180,53,44,54,47,198,False,7
50,2.4662590267,0.5985406618,4.6239041248,1.6817364775,0.3324072408,1.8438518263,0.6058803876,4.6215689977,1.4960650932,0.1133053157,0.000237940953321,193,40,50,44,51,185,True,0
51,2.5114311314,0.6123712649,4.6235581075,1.7041218338,0.3424175226,1.7019119569,0.6430191937,4.6197036698,1.4246886628,0.0743097226,0.000232400576021,197,49,42,52,38,181,True,0
52,2.4961188104,0.5957380265,4.6247620784,1.7069492334,0.3350109920,2.9229998305,0.7573507837,4.6333007903,1.9454727286,0.4130284722,0.000226694256136,202,38,45,44,49,176,False,1
53,2.7326122592,0.6219518916,4.6245052827,1.7887042893,0.4097588094,1.8463019984,0.5645082071,4.6210879962,1.4821378765,0.1256312331,0.000220833485433,183,50,39,49,57,195,False,2
54,2.3033756699,0.5988631365,4.6218681411,1.6227205128,0.2804412707,1.8394811074,0.5615730944,4.6204397202,1.4690216825,0.1290724119,0.000214830066727,186,49,41,54,48,192,False,3
55,2.1915270235,0.5875695077,4.6207299737,1.5729727234,0.2505202207,1.6710529498,0.5897568328,4.6175540697,1.4010920877,0.0760047493,0.000208696090101,193,44,43,50,48,185,True,0
56,2.1823165303,0.5815664539,4.6216436189,1.5847142424,0.2406445101,1.6860767081,0.5858546217,4.6181428001,1.3957506271,0.0865775758,0.00020244390857,186,46,58,52,36,192,False,1
57,2.2055393804,0.5689189516,4.6202969955,1.5968253316,0.2474651383,1.6388477746,0.5576815815,4.6171291170,1.3862703721,0.0705205329,0.000196086113195,196,50,32,49,51,182,True,0
58,2.5191481605,0.5669833680,4.6222827119,1.6981447399,0.3538033336,2.0850639207,0.6731065188,4.6244016965,1.6304376954,0.1600024609,0.00018963550773,191,44,54,42,47,187,False,1
59,2.7879338958,0.6271867329,4.6253132921,1.8332380864,0.4146292571,2.8420158443,0.7489601975,4.6317774636,1.9269888174,0.3826174863,0.000183105082835,196,55,38,34,55,182,False,2
60,2.7278728536,0.6382972753,4.6238334948,1.7821819328,0.4090157612,2.4029239564,0.7834493785,4.6255598023,1.7185824394,0.2638258273,0.000176507989917,187,54,43,46,48,191,False,3
61,2.5880424611,0.6383096405,4.6238711120,1.7303352072,0.3650226725,1.8489743278,0.6479354904,4.6203693935,1.4813173567,0.1190349415,0.000169857514644,170,45,50,57,56,208,False,4
62,2.4012325043,0.6111035271,4.6225900171,1.6833716271,0.2978201147,1.6600122520,0.6276843048,4.6176132293,1.3753530003,0.0795611975,0.000163167050187,184,49,45,50,50,194,False,5
63,2.0936300515,0.5571602750,4.6193423624,1.5470819517,0.2175580256,1.6403173867,0.5430250253,4.6169195629,1.3859046970,0.0729038432,0.000156450070251,183,42,47,54,52,195,False,6
64,2.4722691711,0.5854306786,4.6225385994,1.7168049629,0.3191890362,1.6903622820,0.6239366787,4.6182194119,1.3991015752,0.0832366943,0.000149720101941,181,50,49,49,49,197,False,7
65,2.2151003338,0.5972313033,4.6206618819,1.5767252685,0.2594644167,1.7413735605,0.6273685268,4.6186085792,1.4368492796,0.0895252839,0.000142990698517,195,45,45,54,39,183,False,8
66,2.4633414064,0.6291666047,4.6224868058,1.7151079298,0.3112000863,1.7287852140,0.6305326734,4.6181086813,1.4174352146,0.0926217298,0.000136275412101,177,54,51,36,60,201,False,9
67,2.3695351781,0.6105661443,4.6205790636,1.6589470112,0.2942374289,1.6515908650,0.6769740292,4.6170465015,1.3657070830,0.0752444902,0.000129587766388,175,42,52,54,55,203,False,10
