epoch,lr,train_loss,val_loss,val_hr_mae
1,0.0003,2.0271735010612817,1.0599196401746163,4.981070927726003
2,0.0003,1.7164473354750283,0.8555878181263243,2.1048182036580174
3,0.0003,1.606216228497809,0.8093041696042405,1.9959566520708465
4,0.0003,1.5449772688180836,0.798014389973116,2.1764238052656446
5,0.0003,1.517693165060418,0.7882749749577377,2.048034365823043
6,0.0003,1.4862009756043801,0.7726622332057009,2.056728230412613
7,0.0003,1.4594591807578168,0.7533176987751259,2.3253412867132934
8,0.0003,1.4269713223972806,0.7431438359913419,2.3303492668130548
9,0.0003,1.3946710890591079,0.730372185579403,2.296078929960659
10,0.0003,1.3746875532194724,0.7088160624503306,2.3059517223689676
11,0.0003,1.3624557159055484,0.7043998191093055,2.269892555946236
12,0.0003,1.3526604116293752,0.696683015223303,2.270001448256366
13,0.0003,1.3447389414254887,0.6835127041338699,2.012447836208328
14,0.0003,1.3347475609954005,0.673691761166626,1.997639046996925
15,0.0003,1.326651074116291,0.6513624778419796,2.1122594152312377
16,0.0003,1.3170794185337824,0.662646617524354,2.752972674522569
17,0.0003,1.310826739658923,0.6526659916084506,2.543750339606448
18,0.0003,1.300273578307208,0.6430726966306418,1.8954102596234703
19,0.0003,1.2982104288751093,0.6544346571634492,2.0284301762669394
20,0.0003,1.2875531582403659,0.6473884696108143,1.8648972917077027
21,0.0003,1.282958402855944,0.6273662845979129,2.309692006089994
22,0.0003,1.2728147056602876,0.6335313826608446,2.0028371395727125
23,0.0003,1.2680966913898566,0.6222429510131932,1.8870305989946816
24,0.0003,1.2621774172544744,0.6162425963694932,2.0115133434832733
25,0.0003,1.2535012492329114,0.6110134172149728,2.1596326275727264
26,0.0003,1.2515539857841094,0.6049965479230184,1.941268750437183
27,0.0003,1.2437228945066343,0.608741470407104,1.876241610088195
28,0.0003,1.237265412048018,0.6097887077021329,2.147054161170795
29,0.0003,1.2293977165592629,0.610985663776545,2.143646207176172
30,0.0003,1.2233306339128434,0.6164334910206163,1.7638438473747382
31,0.0003,1.2175570837797784,0.6026504894029101,1.795906269238934
32,0.0003,1.2138569862014312,0.5991457618671391,1.8673396121501844
33,0.0003,1.2089792430731618,0.6175131881806931,1.8060465513905888
34,0.0003,1.1998844459504054,0.6157637626760127,1.859048603594313
35,0.0003,1.1974322392064645,0.6078331058437021,1.8306563114011465
36,0.0003,1.1926709939584086,0.6064683740824848,2.0672583233767665
37,0.0003,1.190944713122572,0.6113238982502534,1.8713143370471526
38,0.00015,1.182675815872294,0.6096102387246699,2.017946480490489
39,0.00015,1.1732822269234355,0.5983929693630338,1.8750458422485823
40,0.00015,1.1674587992002379,0.6011407809322526,1.8759414841432729
41,0.00015,1.163217964765102,0.6057357485313535,1.9785184455227338
42,0.00015,1.1636762895806383,0.6017111854559489,1.8368453752314964
43,0.00015,1.1611866543745493,0.6040698053881083,1.8614690589340759
44,0.00015,1.1580364579498172,0.6043585688487755,1.778921625307477
45,7.5e-05,1.154370873167565,0.604309067225562,1.886135238878085
46,7.5e-05,1.1470618223905829,0.6009728065241298,1.8922426311648968
47,7.5e-05,1.1477519546841146,0.6004052729330099,1.7715606893912625
48,7.5e-05,1.1462598669409885,0.6071682303571067,1.9501989680165353
49,7.5e-05,1.1435128467064455,0.6058061114668905,1.8417579484961195
50,7.5e-05,1.142560215372092,0.603179951596969,1.8824132049301094
51,3.75e-05,1.1426455681914098,0.6027242122112442,1.8042308330457553
52,3.75e-05,1.1384282711475724,0.6067436622127986,1.8233057837269273
53,3.75e-05,1.138350908552502,0.6051905766993648,1.7937260336803063
54,3.75e-05,1.1371995861866366,0.6012913265388079,1.8541017939387547
55,3.75e-05,1.1367585046177566,0.6062056403726471,1.8442213024160086
56,3.75e-05,1.1374971368601268,0.6023386129119507,1.8306725810505162
57,1.875e-05,1.1357232845848328,0.6035761637544327,1.7616604318050049
58,1.875e-05,1.1329873417643674,0.5986043628613037,1.766616046301383
59,1.875e-05,1.1321033715407935,0.6029994929974667,1.8257407271766066
60,1.875e-05,1.1341548085609632,0.6026735095059674,1.8294242562302936
61,1.875e-05,1.1323477458345241,0.6035273399027146,1.8146621972954056
62,1.875e-05,1.1344535198381023,0.6067494549774,1.8676141103108723
63,1e-05,1.1306977422864535,0.6050102796894548,1.8466903819852967
64,1e-05,1.1312112757156745,0.6033698885785901,1.8836456698816713
65,1e-05,1.1308531585464732,0.6034780770310123,1.8824377563643264
66,1e-05,1.130249846920983,0.6000780140764121,1.794926450270942
67,1e-05,1.1331087834033267,0.6021804034817644,1.7998734240424599
68,1e-05,1.1320802640703225,0.6028204944228938,1.803582716638356
69,1e-05,1.1279721483935528,0.6031616861369392,1.85778872657727
