epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
89,0.7293375431,0.2951125280,4.6114570729,1.3406300538,0.1702022979,0.6571432766,0.3948821431,4.6093820754,1.1563336951,0.0075303233,1.47343431422e-05,196,43,41,54,44,182,True,0
90,0.7262147167,0.2839097332,4.6136322980,1.3388655470,0.1701982600,0.6489904052,0.3625264372,4.6092056865,1.1529702357,0.0067259022,1.19619842357e-05,174,53,56,48,47,204,True,0
91,0.7206573458,0.2958052246,4.6121912331,1.3229926572,0.1440435949,0.6735404066,0.4554632482,4.6097582045,1.1648955152,0.0094914182,9.46761673074e-06,189,39,40,54,56,189,False,1
92,0.7209946400,0.2871235168,4.6114592956,1.3271398992,0.1681585006,0.6595249715,0.4044741920,4.6094024340,1.1572602658,0.0077382496,7.25626395162e-06,199,54,36,43,46,179,False,2
93,0.8182077657,0.3330232868,4.6155522387,1.5032062158,0.2340495297,0.6983169902,0.5280385914,4.6106365613,1.1854185468,0.0154621889,5.3323792685e-06,183,44,44,50,57,195,False,3
94,0.7557636480,0.3079827401,4.6128107656,1.3883342005,0.1645757799,0.6700247566,0.4440062489,4.6096318381,1.1624470007,0.0091893267,3.69983712912e-06,188,47,46,58,39,190,False,4
95,0.7811836660,0.3157513866,4.6141236901,1.4360668174,0.1977299581,0.6657437762,0.4271256214,4.6095386505,1.1606373094,0.0086459721,2.36192525606e-06,200,51,42,38,47,178,False,5
96,0.7808798359,0.3185522640,4.6145494728,1.4343387475,0.1876709217,0.6815517113,0.4768673545,4.6100485302,1.1723564863,0.0116455481,1.32133802579e-06,180,51,46,46,55,198,False,6
97,0.7487606700,0.2994835568,4.6129518009,1.3777278750,0.1762690364,0.6653508175,0.4249699683,4.6095427104,1.1607136454,0.0086383011,5.80171042515e-07,204,49,46,39,40,174,False,7
98,0.7224853190,0.2966098153,4.6129336054,1.3263267241,0.1484649990,0.6561590206,0.3904096745,4.6093082246,1.1561541546,0.0074354286,1.39916917895e-07,175,52,56,41,54,203,False,8
99,0.7823044516,0.3069853699,4.6150720763,1.4418147954,0.1993329715,0.6628937733,0.4152183215,4.6094780422,1.1597002143,0.0083100569,1.46226514793e-09,194,48,45,49,42,184,False,9
