epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
38,0.4708116243,0.4996870589,4.6273226233,1.8080566390,0.3708742116,0.7019541353,0.8011095904,4.6367573920,2.1849056732,0.5417322145,0.000287818730248,174,45,49,53,57,204,False,2
39,0.5508984652,0.5273934496,4.6270955177,1.9162451578,0.4454197748,0.4805394271,0.6898044830,4.6319587935,1.9340975375,0.3425785257,0.000285023449765,191,50,48,48,41,187,False,3
40,0.5596630346,0.5553874225,4.6291510592,1.9527972426,0.4485855535,0.4454390645,0.6967206160,4.6281764348,1.8142598708,0.3060949398,0.000281956251232,190,38,47,52,51,188,False,4
41,0.4000133375,0.4849484626,4.6237939956,1.7089363444,0.3030236453,0.3564212897,0.6528276489,4.6271154358,1.7146859078,0.2258557564,0.000278623311578,191,52,34,51,50,187,True,0
42,0.3894637792,0.4549404422,4.6237094592,1.7110008367,0.2984756943,0.4938166899,0.7658874682,4.6319542794,1.8673618464,0.3406391910,0.000275031342901,192,49,51,37,49,186,False,1
43,0.4846933576,0.4976343066,4.6273391285,1.8735100498,0.3851664856,1.2468461423,0.9919441269,4.6490430014,2.9270995958,1.0484573083,0.000271187578947,190,45,45,40,58,188,False,2
44,0.5378859486,0.5301462535,4.6299685625,1.9958015150,0.4318566883,1.4744586099,0.9665069188,4.6517077083,3.2509150755,1.2811572320,0.000267099760545,185,58,49,39,47,193,False,3
45,0.4662168105,0.4899674440,4.6249176434,1.8085720791,0.3682233086,0.3242409471,0.6661636307,4.6262553987,1.6963163217,0.1910082194,0.000262776120018,181,39,53,54,51,197,True,0
46,0.4306839411,0.4746357985,4.6244671988,1.7775205595,0.3357567874,0.4619543656,0.6918842213,4.6309035801,1.8305136908,0.3235775133,0.000258225364602,174,54,50,57,43,204,False,1
47,0.4405432810,0.4718197622,4.6240781829,1.7865837466,0.3461793182,0.3343003639,0.6498641786,4.6254742759,1.6831327518,0.2043275242,0.000253456658913,173,53,46,45,61,205,False,2
48,0.5316740872,0.5223750411,4.6272178806,1.9077723871,0.4271990993,0.2843443222,0.6042887563,4.6240358898,1.6074972402,0.1634865701,0.000248479606489,189,35,54,57,43,189,True,0
49,0.4222361045,0.4780708569,4.6243707389,1.7890221984,0.3266219043,0.2870592534,0.5963264147,4.6233148166,1.6017436958,0.1677939667,0.000243304230452,180,53,44,54,47,198,False,1
50,0.4091153809,0.4313038472,4.6230260607,1.7217008210,0.3228546001,0.2827735828,0.5942041834,4.6219434647,1.5683687426,0.1639327507,0.000237940953321,193,40,50,44,51,185,True,0
51,0.4214366757,0.4917503688,4.6241656536,1.7367340068,0.3230866049,0.3207920184,0.6215738234,4.6253112748,1.5993598098,0.1964772524,0.000232400576021,197,49,42,52,38,181,False,1
52,0.4372198571,0.4502571257,4.6245933639,1.7489303016,0.3471684427,0.2611893800,0.5855956038,4.6224946658,1.5765012696,0.1440702577,0.000226694256136,202,38,45,44,49,176,True,0
53,0.4632686411,0.4967310358,4.6242673334,1.7795031285,0.3639224347,0.2551744037,0.5807108101,4.6218507086,1.4737573408,0.1390322399,0.000220833485433,183,50,39,49,57,195,True,0
54,0.3367179311,0.4122710610,4.6199017126,1.6225599795,0.2542637135,0.2273060599,0.6094296177,4.6203803880,1.4242247752,0.1054201329,0.000214830066727,186,49,41,54,48,192,True,0
55,0.3313727339,0.4113265043,4.6202968391,1.6164903862,0.2491074280,0.2428057087,0.6223198874,4.6208572706,1.4535119091,0.1183417295,0.000208696090101,193,44,43,50,48,185,False,1
56,0.3408252884,0.4281412858,4.6220138842,1.6495211326,0.2551970346,0.2042027649,0.5677185036,4.6187676021,1.4055156299,0.0906590636,0.00020244390857,186,46,58,52,36,192,True,0
57,0.3695503894,0.3963183362,4.6215696890,1.7010710265,0.2902867215,0.2198032465,0.5900356656,4.6196796281,1.4197419609,0.1017961130,0.000196086113195,196,50,32,49,51,182,False,1
58,0.4132332702,0.4352225822,4.6224613896,1.7070036893,0.3261887532,1.2213336786,0.8846803007,4.6484051886,2.8473685514,1.0443976204,0.00018963550773,191,44,54,42,47,187,False,2
59,0.5556868061,0.5421355491,4.6266637328,1.8781692515,0.4472596992,0.3780233813,0.6485207325,4.6262073835,1.6625099909,0.2483192324,0.000183105082835,196,55,38,34,55,182,False,3
60,0.4370575998,0.4942423660,4.6228176854,1.7243592790,0.3382091226,0.2418345949,0.6179823677,4.6202537582,1.4944261460,0.1182381166,0.000176507989917,187,54,43,46,48,191,False,4
61,0.4072795527,0.4515006192,4.6228501027,1.7005984518,0.3169794171,0.2256382668,0.5631649557,4.6195846285,1.4401531117,0.1130052729,0.000169857514644,170,45,50,57,56,208,False,5
62,0.3915228177,0.4438254176,4.6223183107,1.7336105834,0.3027577321,0.2526064365,0.5574251657,4.6212825503,1.4990948609,0.1411214030,0.000163167050187,184,49,45,50,50,194,False,6
63,0.3325018822,0.3859815908,4.6204543946,1.6295572431,0.2553055561,0.2185049562,0.5221197327,4.6220343408,1.5087844429,0.1140810035,0.000156450070251,183,42,47,54,52,195,False,7
64,0.4011350500,0.4432885875,4.6222694513,1.7419834427,0.3124773282,0.1724598521,0.5222562534,4.6164661862,1.3461633376,0.0680085995,0.000149720101941,181,50,49,49,49,197,True,0
65,0.3514105277,0.3879631658,4.6205570937,1.6269462531,0.2738179005,0.1678798798,0.4571476215,4.6170902298,1.3731086209,0.0764503527,0.000142990698517,195,45,45,54,39,183,True,0
66,0.4246436854,0.4577125842,4.6229536546,1.8040524999,0.3331011640,0.1582697754,0.4550255690,4.6173496065,1.3589205640,0.0672646593,0.000136275412101,177,54,51,36,60,201,True,0
67,0.4122028507,0.4504435786,4.6223193376,1.7257038721,0.3221141267,0.1790855304,0.5046346613,4.6178726196,1.4056995108,0.0781585961,0.000129587766388,175,42,52,54,55,203,False,1
68,0.3008103300,0.3603132695,4.6197175425,1.5643715594,0.2287476747,0.2090010260,0.5418865590,4.6183530126,1.4011821066,0.1006237146,0.000122941229404,193,46,47,42,50,185,False,2
69,0.3334510645,0.3896074259,4.6192400140,1.6105475804,0.2555295783,0.1798489678,0.4700455001,4.6183422724,1.4376454342,0.0858398665,0.000116349186392,204,33,50,40,51,174,False,3
70,0.3262385437,0.3973455617,4.6206945969,1.6689803354,0.2467694422,0.1677758364,0.5629289763,4.6163666226,1.3258363202,0.0551900393,0.000109824912848,188,51,36,51,52,190,False,4
71,0.3792429959,0.4110894493,4.6210655510,1.6689681900,0.2970250985,0.1675574107,0.5759847386,4.6156040192,1.2998433181,0.0523604615,0.000103381547792,195,61,35,39,48,183,False,5
72,0.2548141166,0.3036749710,4.6181045108,1.5217728337,0.1940791192,0.1489136774,0.4122058573,4.6166703542,1.3529844977,0.0664725030,9.70320673025e-05,190,50,47,51,40,188,True,0
73,0.3909722297,0.3962996780,4.6211406667,1.6941543477,0.3117122876,0.2306905612,0.5041747065,4.6219234467,1.5135404314,0.1298556156,9.07892583887e-05,191,44,54,49,40,187,False,1
74,0.3464350139,0.3723040781,4.6190227251,1.5712622839,0.2719742038,0.1628633176,0.4725466734,4.6176605997,1.3729193801,0.0683539810,8.46656932369e-05,192,48,48,44,46,186,False,2
75,0.3251833780,0.4118506038,4.6211293791,1.6440819723,0.2428132586,0.1761699873,0.5266113786,4.6170084408,1.3641224169,0.0708477100,7.86737038924e-05,174,38,55,59,52,204,False,3
76,0.3026510635,0.3311436990,4.6188691810,1.5547670517,0.2364223235,0.1654499377,0.4353024500,4.6178170023,1.4192014740,0.0783894455,7.28253574243e-05,188,46,41,41,62,190,False,4
77,0.3278243653,0.4418270982,4.6202642426,1.6260563198,0.2394589511,0.1589433839,0.4921836915,4.6165307772,1.3448451757,0.0605066449,6.7132431624e-05,194,44,48,40,52,184,False,5
78,0.2924364826,0.3339948487,4.6185483705,1.5480350824,0.2256375100,0.1532426045,0.4818439012,4.6159270287,1.3252331439,0.0568738231,6.16063912866e-05,192,49,50,46,41,186,False,6
79,0.3489548248,0.3681175428,4.6192045943,1.6033393384,0.2753313037,0.1660761935,0.4708475726,4.6166229157,1.3317928848,0.0719066814,5.62583651217e-05,185,52,41,51,49,193,False,7
80,0.2773268739,0.3741496478,4.6189850070,1.5428132040,0.2024969369,0.1650160467,0.5224322240,4.6166300955,1.3425206014,0.0605295983,5.10991233425e-05,195,41,47,57,38,183,False,8
81,0.2662147191,0.3400071905,4.6187884618,1.5198221844,0.1982132845,0.1520385565,0.4361234086,4.6170211474,1.3852586133,0.0648138740,4.61390559751e-05,200,47,54,41,36,178,False,9
82,0.3720672496,0.3881146246,4.6203882606,1.7079380770,0.2944443194,0.1470600051,0.4503506150,4.6161526998,1.3378913459,0.0569898800,4.13881519353e-05,192,47,45,55,39,186,True,0
83,0.2928922102,0.3809542857,4.6208052736,1.5882365313,0.2167013426,0.1473942364,0.5144972086,4.6150520370,1.2996025154,0.0444947916,3.68559789114e-05,199,38,46,47,48,179,False,1
84,0.3061697070,0.3764983464,4.6189646620,1.5994388773,0.2308700346,0.1488172297,0.4808808582,4.6157037780,1.3146540903,0.0526410568,3.25516640969e-05,196,50,42,39,51,182,False,2
85,0.2860041135,0.3960216435,4.6176472139,1.5415717042,0.2067997782,0.1408372986,0.4393916164,4.6158241454,1.3231183790,0.0529589738,2.84838758088e-05,197,52,48,38,43,181,True,0
86,0.3777644908,0.4059190067,4.6216343471,1.7154785502,0.2965806929,0.1456164690,0.4473869222,4.6161366054,1.3321288359,0.0561390809,2.46608060315e-05,185,44,41,47,61,193,False,1
87,0.3590047156,0.4096042940,4.6188323864,1.6595243581,0.2770838663,0.1578757191,0.4954166884,4.6161714145,1.3302883035,0.0587923801,2.10901539186e-05,185,40,52,54,47,193,False,2
88,0.3148512225,0.3954664558,4.6187676299,1.5858351560,0.2357579340,0.1586300667,0.4778542967,4.6158351262,1.3248284011,0.0630592046,1.77791102885e-05,193,48,46,51,40,185,False,3
89,0.2908726031,0.3960380977,4.6189377522,1.6112872368,0.2116649796,0.1519596496,0.4834598246,4.6161310695,1.3291182211,0.0552676850,1.47343431422e-05,180,46,51,44,57,198,False,4
90,0.3745769944,0.4262171361,4.6215738317,1.7136375160,0.2893335548,0.1517115387,0.4859790212,4.6161536943,1.3340094112,0.0545157314,1.19619842357e-05,185,57,53,39,44,193,False,5
91,0.2922943785,0.3551914476,4.6194601387,1.6127489584,0.2212560815,0.1493980741,0.4402309213,4.6160462016,1.3344901743,0.0613518878,9.46761673074e-06,191,45,52,43,47,187,False,6
92,0.3145408658,0.3568552174,4.6190310080,1.5722547088,0.2431698265,0.1506410627,0.4447007032,4.6161784445,1.3378449145,0.0617009228,7.25626395162e-06,183,47,51,53,44,195,False,7
93,0.3661044721,0.4197839024,4.6213586772,1.6766250380,0.2821476855,0.1602045672,0.5054280747,4.6157773245,1.3239609627,0.0591189491,5.3323792685e-06,192,39,54,40,53,186,False,8
94,0.3025940212,0.3709110335,4.6193159901,1.5881685523,0.2284118125,0.1512410722,0.4271138952,4.6160483769,1.3415445475,0.0658182906,3.69983712912e-06,194,40,56,41,47,184,False,9
95,0.3465675814,0.4389972908,4.6210240662,1.6748070944,0.2587681185,0.1557156992,0.5348074516,4.6154332479,1.3067185050,0.0487542068,2.36192525606e-06,195,39,48,50,46,183,False,10
