epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
0,5.4954001664,1.0047166876,4.6516959651,3.2091430434,1.0426568949,4.9339676739,0.9674797476,4.6475384886,2.8762129530,0.9321293839,1.27902315635e-05,324,70,65,70,67,272,True,0
1,5.2307080486,1.0192040565,4.6511408339,3.1095688919,0.9586491447,4.7790533475,1.0085397595,4.6472944470,2.8049168122,0.8862142795,1.5152253116e-05,308,73,57,74,84,288,True,0
2,5.2347185788,1.0072006135,4.6517132337,3.1019729288,0.9656527250,5.5807468489,0.9817187515,4.6522703109,3.1013281655,1.1415375146,1.90601404356e-05,297,79,68,88,64,299,False,1
3,5.2773407482,0.9899393528,4.6520510936,3.1295057815,0.9749236035,5.8246382614,0.9817909684,4.6519598218,3.1842651863,1.2220075146,2.44710027459e-05,294,70,78,72,82,302,False,2
4,5.2751440522,0.9785972110,4.6514664016,3.0932181698,0.9931032078,5.3115233818,0.9986769472,4.6492749313,2.9682449830,1.0717715706,3.13254534608e-05,306,75,69,73,73,290,False,3
5,4.8153710269,1.0045073988,4.6505316920,2.9464953986,0.8339870584,5.3510085638,0.9792330172,4.6518065341,3.0678561663,1.0436528178,3.95482619791e-05,305,77,70,70,74,291,False,4
6,5.2766004857,1.0058185654,4.6516506848,3.1086488634,0.9833939980,5.4758401536,0.9865910140,4.6502426383,3.0748700012,1.1018260942,4.90491793723e-05,296,67,77,70,86,300,False,5
7,5.3409355407,1.0221891491,4.6517470347,3.1226918361,1.0069029523,5.1978213787,1.0154678791,4.6498618250,2.9495048616,1.0226113727,5.97239289073e-05,305,84,61,73,73,291,False,6
8,4.9726130370,1.0465922996,4.6496926154,2.9970850849,0.8831047804,5.6922650956,1.0251980974,4.6511074723,3.1252501971,1.1809877289,7.14553505281e-05,296,89,74,67,70,300,False,7
9,4.9856833516,1.0405837993,4.6498750008,2.9828438903,0.8973613157,5.3125167946,1.0121239671,4.6496001838,2.9740928891,1.0679995410,8.41146867396e-05,289,81,80,80,66,307,False,8
10,4.8772085625,1.0362743147,4.6492262847,2.9327067305,0.8686234871,4.7876322796,1.0193546143,4.6459814666,2.7174078056,0.9331767869,9.75629957774e-05,291,83,83,65,74,305,False,9
11,4.6361085232,1.0737185690,4.6478057580,2.8199520559,0.8007063650,4.2621867378,1.0174872287,4.6426692752,2.5269244275,0.7658825292,0.000111652676554,302,64,86,81,63,294,True,0
12,4.5449384939,1.0511447607,4.6476043983,2.7861943933,0.7742576063,4.7336927575,0.9748752690,4.6479937442,2.7375249058,0.9005965536,0.000126229088647,290,87,89,63,67,306,False,1
13,4.5045965278,1.0569983393,4.6466145547,2.7453173751,0.7739397869,4.5511745787,1.0532504924,4.6433899186,2.5703908437,0.8850667330,0.000141132249543,309,70,80,78,59,287,False,2
14,4.3102051652,1.0777706820,4.6454926785,2.6590420176,0.7178045073,4.4711763828,1.0051074818,4.6442155714,2.5864238429,0.8418655008,0.000156198590517,291,77,60,82,86,305,False,3
15,4.1107730737,1.0735102532,4.6450744315,2.5814758963,0.6572975116,4.4023761997,1.0263376128,4.6418566146,2.5413090378,0.8278998137,0.000171262751874,285,72,87,75,77,311,False,4
16,4.0244000774,1.0897351183,4.6431441691,2.5284408883,0.6390061160,4.1842814978,1.0187811882,4.6421321336,2.4526961345,0.7639144721,0.000186159397838,303,74,74,80,65,293,True,0
17,4.1917880654,1.0618007503,4.6438872382,2.5956589824,0.6918844593,4.4552011800,0.9792558791,4.6439294320,2.5715282861,0.8439108350,0.00020072503119,307,55,81,73,80,289,False,1
18,3.9252990604,1.0719309149,4.6415980358,2.4724542767,0.6192293174,3.8633355785,0.9937055792,4.6380565136,2.2407182223,0.7119381525,0.000214799787717,294,69,85,79,69,302,True,0
19,3.8487398656,1.0813065407,4.6401824279,2.4013799261,0.6155493163,3.5746106792,1.0173298957,4.6368323425,2.1565344488,0.6073051381,0.000228229190798,323,66,65,68,74,273,True,0
20,3.5266395223,1.0424638903,4.6367731222,2.2490369105,0.5345549339,4.6938084813,0.7683106104,4.6441812020,2.6138457292,0.9631502412,0.000240865846846,295,74,69,82,76,301,False,1
21,3.2692903960,1.0576657497,4.6357594528,2.1425479819,0.4576046368,3.4031406935,0.9389728045,4.6351372298,2.0516783727,0.5818338270,0.000252571063021,314,72,72,69,69,282,True,0
22,3.3622784391,1.1058512382,4.6351446913,2.1340749936,0.5035166074,3.1481268870,0.9726697454,4.6315906698,1.8975912348,0.5280008811,0.000263216369444,299,64,78,72,83,297,True,0
23,3.2129010882,1.0995410441,4.6341494106,2.1024794115,0.4452567567,3.2382506798,0.9403537806,4.6335254211,1.9521264674,0.5490267788,0.000272684929211,314,66,82,67,67,282,False,1
24,2.9335573568,1.1039350897,4.6322446926,1.9954536937,0.3586582755,3.0316058908,1.0602496785,4.6318556736,1.9054748331,0.4570406103,0.000280872820727,281,83,72,82,78,315,True,0
25,3.1237635148,1.0856291896,4.6323776693,2.0299442919,0.4383466890,2.9692469820,0.9606694169,4.6288245251,1.8026340163,0.4872395265,0.000287690178294,320,67,71,80,58,276,True,0
26,2.7402577016,1.0878800246,4.6292608920,1.8793901901,0.3216457797,3.0442725776,0.9722757788,4.6299285579,1.8422078065,0.5038048360,0.000293062178424,294,79,74,83,66,302,False,1
27,2.7315776652,1.1050047994,4.6280728411,1.8603367957,0.3251199538,2.9400331355,0.9362947445,4.6284655286,1.8001127615,0.4763306948,0.00029692986106,335,54,72,72,63,261,True,0
28,2.7515867412,1.1048032581,4.6283210140,1.8751946136,0.3277157286,2.7078904270,1.0118031115,4.6261325811,1.6881547315,0.4086875317,0.00029925077669,279,90,76,76,75,317,True,0
29,2.6862760262,1.0928276569,4.6281369357,1.8417834124,0.3129635537,2.6290985950,1.0507434483,4.6248193468,1.6875616653,0.3656940974,0.000299999895385,287,78,76,85,70,309,True,0
30,2.8143454974,1.0908108686,4.6282075684,1.8865914217,0.3547959712,2.8569639441,0.9917780796,4.6278141567,1.7889159082,0.4348461996,0.000299840907969,321,74,78,59,64,275,False,1
31,2.5766610795,1.0622333608,4.6256984832,1.7894093142,0.2874025620,2.2485410734,1.0633045435,4.6209960355,1.5198404294,0.2580198971,0.000299380162113,314,66,76,69,71,282,True,0
32,2.4386039068,1.0276790625,4.6231283854,1.7362075524,0.2484302553,2.3216021959,1.0743221617,4.6197662106,1.5080598283,0.2993389796,0.0002986185857,280,77,89,73,77,316,False,1
33,2.4699731417,1.0458119676,4.6246293279,1.7375412099,0.2616347119,2.5455880939,1.0849278252,4.6242906645,1.6739271755,0.3273377262,0.000297557712442,294,61,74,88,79,302,False,2
34,2.4362700634,1.0629718088,4.6242423538,1.7251131167,0.2492812860,2.2645320149,0.9539109097,4.6201626852,1.4682789329,0.3027354512,0.000296199678797,317,58,83,69,69,279,False,3
35,2.4744605706,1.0415693097,4.6238593543,1.7405018254,0.2628224413,2.1429838670,1.1304699384,4.6163588128,1.4489506483,0.2339696575,0.000294547219663,314,83,66,65,68,282,True,0
36,2.2918027471,1.0426854871,4.6208530432,1.6686977708,0.2072839466,1.9624608492,1.1758449650,4.6132319748,1.3569344251,0.1851786861,0.000292603662875,284,82,75,76,79,312,True,0
37,2.5427300530,1.0111828946,4.6221400107,1.7556238270,0.2924348152,2.6904230520,1.0739514270,4.6253905420,1.7744048772,0.3506138913,0.000290372922495,291,90,66,78,71,305,False,1
38,2.8442730264,1.0380933773,4.6294913740,1.9261891522,0.3552325486,2.4357446417,1.1201577357,4.6227795427,1.6104702052,0.3006214087,0.00028785949094,294,86,72,70,74,302,False,2
39,2.7687976280,1.0208218370,4.6248347135,1.8661737882,0.3492297462,2.2784333663,1.0995435359,4.6186839079,1.4820609944,0.2882318391,0.000285068429924,312,72,77,74,61,284,False,3
40,2.2948387229,1.0398327240,4.6198087283,1.6383098308,0.2242811720,2.2587757854,0.9798113324,4.6197180500,1.4596008929,0.3016063259,0.000282005360274,300,61,82,69,84,296,False,4
41,2.4287889500,1.0163326231,4.6211165646,1.6926501893,0.2664361277,2.1675865093,0.9693196455,4.6171829917,1.4318044898,0.2709590757,0.000278676450605,285,85,82,73,71,311,False,5
42,2.3458659569,0.9943084933,4.6203530107,1.6596251494,0.2436895288,2.0526865396,1.1161076976,4.6159670012,1.4272295794,0.2011177255,0.000275088404897,286,80,73,81,76,310,False,6
43,2.1913115706,0.9267367861,4.6165991117,1.5814119753,0.2122761293,1.9930773865,0.9927852943,4.6150079083,1.3596078715,0.2174561627,0.000271248448997,279,85,85,75,72,317,False,7
44,2.1731733748,0.9507860161,4.6155924381,1.5763425195,0.2033368004,2.0310818932,1.1197005603,4.6131226800,1.3867661643,0.2101878148,0.000267164316065,294,58,77,65,102,302,False,8
45,2.1530056176,0.9583359861,4.6155196196,1.5712019933,0.1950682110,1.8899092767,1.0962153952,4.6112295621,1.3421195792,0.1642733042,0.000262844231001,314,67,75,77,63,282,True,0
46,2.1783306231,0.9127093538,4.6174096869,1.5942992460,0.2007447453,1.8549661512,1.0595583823,4.6129447764,1.3332167585,0.1549188605,0.000258296893882,301,71,68,84,72,295,True,0
47,2.0606531169,0.8389077671,4.6154272124,1.5470190560,0.1729262466,2.5178340813,0.9670592732,4.6217689019,1.6011865681,0.3616178136,0.00025353146244,320,62,67,82,65,276,False,1
48,1.9155547571,0.8575025593,4.6125672168,1.4701581401,0.1369480594,2.2025013094,1.1662291784,4.6153198651,1.4576080480,0.2558237592,0.000248557533618,296,80,65,71,84,300,False,2
49,1.9479559388,0.8650368132,4.6133353278,1.4832918836,0.1458283209,1.9319805758,1.1018957627,4.6120367669,1.3203380402,0.1956316419,0.000243385124249,297,78,74,74,73,299,False,3
50,1.9728024422,0.8605107301,4.6130176167,1.4819863947,0.1593569377,2.1867239413,1.0255344495,4.6160500204,1.4511172462,0.2652499587,0.000238024650876,309,67,68,74,78,287,False,4
51,1.8602064376,0.8117720345,4.6102274472,1.4225137042,0.1376691758,1.9336559122,1.0327827621,4.6115552481,1.3250931579,0.2010031125,0.000232486908778,291,81,86,74,64,305,False,5
52,1.8198889646,0.8174048578,4.6109279402,1.4227619971,0.1168229833,1.8017237744,1.1034403977,4.6097563211,1.2815931354,0.1497213146,0.000226783050232,314,76,65,67,74,282,True,0
53,1.7894668763,0.7888727396,4.6097003182,1.4132144931,0.1092389170,1.8072108789,1.0504633436,4.6091856956,1.2976008654,0.1497586525,0.00022092456205,304,82,76,65,69,292,False,1
54,1.8228266951,0.7415739138,4.6090406091,1.4206953961,0.1269082480,1.9099522783,1.0319225804,4.6108285111,1.3263258764,0.1886209299,0.000214923242447,322,58,80,57,79,274,False,2
55,1.7962632691,0.7475396659,4.6088220705,1.4293276176,0.1087138731,1.8087734805,0.9999956016,4.6085194241,1.2794730044,0.1646506943,0.000208791177283,299,77,90,63,67,297,False,3
56,1.7581922480,0.6939819835,4.6080414145,1.4107800682,0.1043078950,2.0676393757,1.1365512191,4.6139709361,1.3982264144,0.2210513677,0.000202540715719,298,80,58,78,82,298,False,4
57,1.6919347304,0.6256539790,4.6068151749,1.3647772834,0.1010133307,1.6817114044,0.8267937001,4.6073756280,1.2614182977,0.1274672129,0.000196184445355,293,85,83,69,66,303,True,0
58,1.7178639582,0.6645096732,4.6066415038,1.3682966064,0.1083327340,1.7455503476,0.9287668745,4.6080902830,1.2610666551,0.1493651628,0.000189735166872,279,86,74,85,72,317,False,1
59,1.6262617463,0.6461599989,4.6051707524,1.3120249542,0.0925023946,1.6978141116,1.0016261370,4.6077997901,1.2428012606,0.1273438040,0.00018320586826,298,75,79,71,73,298,False,2
60,1.7254641512,0.6427840354,4.6079604866,1.3904005577,0.1032533722,1.6201675465,0.9818037810,4.6066865364,1.2033080946,0.1102493807,0.000176609698657,274,74,85,77,86,322,True,0
61,1.5191887689,0.6258541918,4.6045449532,1.2671957288,0.0634110915,1.7125037398,0.6929983706,4.6082628609,1.2613983201,0.1562528675,0.00016995994187,286,92,76,75,67,310,False,1
62,1.7862144117,0.5792572058,4.6083579863,1.4204231549,0.1249698865,1.7005792005,0.7145979884,4.6090849158,1.2562704210,0.1506945988,0.000163269989625,302,76,78,62,78,294,False,2
63,1.5836947004,0.6536671243,4.6050367227,1.3152432778,0.0688589964,1.7094274837,0.9988248689,4.6072989377,1.2489804277,0.1303410578,0.000156553314595,283,73,81,77,82,313,False,3
64,1.5891279334,0.6189682036,4.6043704564,1.3084655624,0.0784343584,1.7092976756,0.9281749493,4.6079368158,1.2593386978,0.1321620140,0.000149823443269,302,67,62,84,81,294,False,4
65,1.5942206687,0.5761453529,4.6044963894,1.3036562684,0.0876676628,1.6632355065,0.7514993007,4.6068914587,1.2536820576,0.1296267833,0.000143093928714,286,97,63,83,67,310,False,5
66,1.6193172884,0.6275625309,4.6052405466,1.3287242531,0.0825402644,1.6470561229,0.7411345909,4.6078460681,1.2284110692,0.1352090420,0.000136378323276,283,89,68,64,92,313,False,6
67,1.6447014497,0.5551544700,4.6073445762,1.3410546924,0.0963079178,1.6994328158,0.8197895196,4.6074241973,1.2452325000,0.1451212176,0.00012969015129,304,68,81,66,77,292,False,7
68,1.5950636928,0.5481669959,4.6056840884,1.3205835059,0.0824233944,1.6349103389,0.4658949313,4.6079110170,1.2430645645,0.1493334027,0.000123042881845,288,91,66,82,69,308,False,8
69,1.6297337825,0.5266396583,4.6068612105,1.3447474385,0.0898292092,1.7654220005,0.9360297640,4.6085616335,1.2797273831,0.1492443531,0.000116449901657,319,71,72,75,59,277,False,9
70,1.4643155096,0.5262322962,4.6020916644,1.2517142032,0.0536774189,1.6030672169,0.8306910310,4.6056432910,1.2200191129,0.1084549147,0.00010992448811,290,69,82,78,77,306,True,0
