epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
0,3.0320136774,0.9781745300,4.6521548745,3.1673876230,1.2526848704,3.8605222543,1.0047314984,4.6537325450,3.8348449821,1.7421534797,1.27910408698e-05,202,47,40,42,47,176,True,0
1,3.0021189180,0.9724129448,4.6521303540,3.1501715726,1.2325504577,3.3107596352,0.9720869870,4.6548943474,3.5401615710,1.3462614484,1.51554725672e-05,189,36,51,54,48,189,True,0
2,2.8236625031,0.9734734306,4.6509855740,3.0325906176,1.1126724873,2.7655941645,0.9575559741,4.6517818496,3.1616538048,0.9932560853,1.90673178408e-05,188,56,38,42,54,190,True,0
3,2.7665267054,0.9720989125,4.6503043780,2.9714109708,1.0864014512,2.8864555018,0.9795912504,4.6531408037,3.2057817527,1.0876463483,2.44835985032e-05,193,38,44,46,57,185,False,1
4,2.7518388493,0.9556166731,4.6496645685,2.9371424592,1.0921443486,2.8316902910,0.9906377304,4.6529535884,3.1955267611,1.0357993625,3.13448076188e-05,196,46,59,41,36,182,False,2
5,2.6106763328,0.9697765471,4.6479504853,2.8148004391,1.0093208167,2.6682224751,1.0159543389,4.6510729881,3.0439930643,0.9430350773,3.95755632872e-05,202,51,45,40,40,176,True,0
6,2.8099175547,0.9573039980,4.6486489357,2.9899648296,1.1234743415,2.5924004736,0.9934036800,4.6507171585,2.9797722635,0.9038335985,4.908543684e-05,195,39,46,54,44,183,True,0
7,2.4446101895,0.9303262600,4.6460592406,2.6974424294,0.9098237743,2.6238405716,1.0117474283,4.6506546611,3.0421406905,0.9004207192,5.97699463517e-05,196,55,49,42,36,182,False,1
8,2.5163218433,0.9132693435,4.6460385474,2.7601135130,0.9536112049,2.8456396001,1.0033734787,4.6522346451,3.1901193142,1.0499052610,7.15117045486e-05,198,46,46,40,48,180,False,2
9,2.2634846023,0.9328569227,4.6439681533,2.5044876066,0.8246694009,2.7120815947,0.9925722224,4.6509374210,3.0786654540,0.9742344374,8.41817085055e-05,199,56,45,38,40,179,False,3
10,2.2509005801,0.9056645685,4.6429377460,2.5116815239,0.8139269743,2.9295597451,0.9782800657,4.6520332881,3.1849017007,1.1414528872,9.76407569592e-05,170,56,55,54,43,208,False,4
11,2.4468367794,0.8901742284,4.6442353889,2.6644127369,0.9365956017,2.2460993608,0.9221292734,4.6463893800,2.6280683313,0.7476393377,0.000111740979668,185,47,49,48,49,193,True,0
12,2.2208511255,0.8729183759,4.6426355851,2.5033574420,0.7945887062,2.2008468174,0.9032795225,4.6460774240,2.6426766282,0.6988526340,0.000126327462015,180,53,56,45,44,198,True,0
13,2.1795506654,0.8408628163,4.6397570252,2.4069495573,0.8079033335,2.0224880116,0.9485759667,4.6425225803,2.4001363459,0.6327046268,0.000141239947004,196,47,43,50,42,182,True,0
14,1.9916272094,0.8110989096,4.6385516086,2.2949720489,0.6819213626,1.7895852395,0.8744499161,4.6402056149,2.2304379145,0.4994763069,0.000156314595954,196,44,42,51,45,182,True,0
15,1.9109633928,0.8105084073,4.6376343228,2.2265557978,0.6355838249,1.8440731037,0.8269667614,4.6392612230,2.2445682321,0.5563956431,0.00017138578854,198,44,46,45,45,180,False,1
16,1.7813106151,0.7680934191,4.6352079911,2.0979741225,0.5787048463,1.7209599643,0.8636168287,4.6382001241,2.1266738642,0.4848996501,0.000186287942409,177,46,35,62,58,201,True,0
17,1.8121978612,0.7332239473,4.6345937694,2.1277724624,0.6016668084,1.6363077391,0.7955871775,4.6368357431,2.0650915895,0.4446445153,0.000200857332385,198,51,38,43,48,180,True,0
18,1.6209827769,0.6954060988,4.6332408436,1.9949128647,0.4844450856,1.7176081862,0.7944840846,4.6377807708,2.1461531685,0.4856347685,0.000214933889261,194,41,45,44,54,184,False,1
19,1.7842909035,0.7368967215,4.6333696678,2.1276515476,0.5730857422,2.1169677825,0.9006378991,4.6445697239,2.5236778486,0.6750013036,0.000228362958428,181,44,59,53,41,197,False,2
20,1.9267140886,0.7476800910,4.6359035124,2.2101484051,0.6721038535,1.5162439142,0.8243508492,4.6351457959,1.9986288093,0.3520593534,0.000240996999018,195,53,49,42,39,183,True,0
21,1.7463721314,0.7234432013,4.6335298927,2.1167223056,0.5433223784,1.7246293795,0.8331534045,4.6368559383,2.1337651434,0.4911161170,0.000252697204885,193,44,48,52,41,185,False,1
22,1.5163282484,0.6789641617,4.6292482432,1.8956053799,0.4327327259,2.2081246285,0.8669566597,4.6463965507,2.5834742614,0.7429961870,0.000263335029626,183,49,48,45,53,195,False,2
23,1.7160226769,0.7378289318,4.6321197994,2.0391793144,0.5488672851,2.5769676072,0.8994621339,4.6496720496,2.8548936685,0.9696283457,0.000272793598879,185,56,42,53,42,193,False,3
24,1.5269612560,0.6673463145,4.6290283430,1.9065086438,0.4402376634,1.3518886771,0.7437816438,4.6312174070,1.8207935924,0.2927355460,0.000280968994381,203,40,40,49,46,175,True,0
25,1.6898439082,0.6332367797,4.6318861871,2.0364257942,0.5449836379,1.7632168883,0.8157122731,4.6378727005,2.1844584828,0.5078451933,0.000287771395688,192,49,46,48,43,186,False,1
26,1.6099645486,0.6024212702,4.6300789339,1.9880890367,0.4954357753,1.6064913806,0.8290050660,4.6356257802,2.0356639998,0.4228583834,0.000293126067003,190,47,36,52,53,188,False,2
