epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,jpeg_selected,blur_selected,gamma_selected,contrast_selected,offline_selected,is_best,epochs_without_improvement
40,1.7683284979,0.6640347050,4.6181726136,1.6355215679,0.2403177656,1.6841671327,0.7008174851,4.6226858288,1.5440036461,0.3036895668,0.000282005360274,300,61,82,69,84,296,False,4
41,1.8220576648,0.6416330210,4.6189908149,1.6937310032,0.2786213712,1.4489712189,0.5435726751,4.6114142096,1.3402566275,0.1556605994,0.000278676450605,285,85,82,73,71,311,True,0
42,1.7696280095,0.5794928362,4.6185289005,1.6537294332,0.2758799551,1.5752788132,0.6169297997,4.6165143298,1.4518929147,0.2224530405,0.000275088404897,286,80,73,81,76,310,False,1
43,1.6985225934,0.5614733532,4.6152083186,1.5862279258,0.2323077989,1.4207104692,0.5096672978,4.6107071406,1.3187770255,0.1665570867,0.000271248448997,279,85,85,75,72,317,True,0
44,1.6779542097,0.5255655962,4.6144782969,1.5728411594,0.2308014413,1.4905577093,0.5081027135,4.6134551841,1.3889372101,0.1612827674,0.000267164316065,294,58,77,65,102,302,False,1
45,1.7064303664,0.5227266250,4.6145374663,1.6018850651,0.2418861833,1.4088614297,0.5667873338,4.6107580197,1.2955040049,0.1682824051,0.000262844231001,314,67,75,77,63,282,True,0
46,1.7087402088,0.5242767306,4.6172567086,1.6038849130,0.2280873902,1.7374438280,0.7534491064,4.6216369666,1.5867540387,0.2955860885,0.000258296893882,301,71,68,84,72,295,False,1
47,1.6377720225,0.5188608602,4.6137582280,1.5339998447,0.2041530233,1.5777576868,0.6654677290,4.6165686025,1.4446640727,0.2728669140,0.00025353146244,320,62,67,82,65,276,False,2
48,1.6643428770,0.5044684610,4.6129637533,1.5634491668,0.2327066814,1.4969942957,0.6920681116,4.6103948556,1.3585806652,0.1777065366,0.000248557533618,296,80,65,71,84,300,False,3
49,1.7427252011,0.5307258000,4.6169307984,1.6365800232,0.2599573745,1.5687297706,0.6156663043,4.6163790814,1.4455965246,0.2468577628,0.000243385124249,297,78,74,74,73,299,False,4
50,1.6454257453,0.4959039600,4.6140931213,1.5462449613,0.2316626866,1.3756708031,0.4593088422,4.6103931526,1.2838090767,0.1633334583,0.000238024650876,309,67,68,74,78,287,True,0
51,1.5371180525,0.4847524028,4.6083942644,1.4401675247,0.1763643538,1.4121952692,0.5377365300,4.6105635197,1.3046479086,0.1721002191,0.000232486908778,291,81,86,74,64,305,False,1
52,1.9150851373,0.6375334751,4.6218172688,1.7875785036,0.3275172008,1.6514831425,0.7103879220,4.6172432961,1.5094055680,0.3144326229,0.000226783050232,314,76,65,67,74,282,False,2
53,1.8045446425,0.5668894387,4.6186509580,1.6911667361,0.2968888913,1.4142372082,0.5335375624,4.6118491532,1.3075297390,0.1638718256,0.00022092456205,304,82,76,65,69,292,False,3
54,1.7373734385,0.5026178504,4.6176068415,1.6368498770,0.2647194917,1.5692338433,0.5689754587,4.6159225811,1.4554388399,0.2546747425,0.000214923242447,322,58,80,57,79,274,False,4
55,1.6932725690,0.5211982127,4.6149644468,1.5890329236,0.2210682000,1.4503545142,0.4813441967,4.6128191453,1.3540857009,0.2179904595,0.000208791177283,299,77,90,63,67,297,False,5
56,1.6238443979,0.4659973747,4.6125557247,1.5306449288,0.2049539675,1.3490761596,0.4285486491,4.6099355004,1.2633664593,0.1479196407,0.000202540715719,298,80,58,78,82,298,True,0
57,1.6281384574,0.4912111541,4.6124326239,1.5298962193,0.2126694788,1.4249676946,0.4723890432,4.6120044349,1.3304898661,0.1935943483,0.000196184445355,293,85,83,69,66,303,False,1
58,1.6527334036,0.4908391167,4.6117183314,1.5545655665,0.2324738385,1.3680166269,0.4542517515,4.6111490510,1.2771662737,0.1650665281,0.000189735166872,279,86,74,85,72,317,False,2
59,1.5364156121,0.4863663840,4.6100354899,1.4391423616,0.1751486288,1.3127124511,0.4394247420,4.6065513871,1.2248274924,0.1180579052,0.00018320586826,298,75,79,71,73,298,True,0
