epoch,training_total_loss,training_pearson_loss,training_ce_loss,training_concentration_loss,training_harmonic_loss,validation_total_loss,validation_pearson_loss,validation_ce_loss,validation_concentration_loss,validation_harmonic_loss,learning_rate,original_selected,offline_selected,is_best,epochs_without_improvement
25,2.0072097226,0.6019635565,4.6265714153,1.8543266842,0.3249029464,1.6296134878,0.5943502919,4.6190421550,1.4836247927,0.2711864172,0.000287690178294,299,297,True,0
26,2.0176287049,0.6172615722,4.6258770539,1.8594481841,0.3472820078,1.8665308287,0.8488974099,4.6225074607,1.6553613025,0.4138998275,0.000293062178424,294,302,False,1
27,1.9029920029,0.5837787222,4.6234929162,1.7571390475,0.2909721053,2.0103468369,0.6453549219,4.6246281847,1.8470025419,0.3427320556,0.00029692986106,324,272,False,2
28,1.8431059162,0.5610503062,4.6213243984,1.7051434941,0.2575237649,1.4589487005,0.4678397868,4.6106434054,1.3514276100,0.1395321273,0.00029925077669,291,305,True,0
29,1.8120669159,0.5466723862,4.6206875039,1.6766252518,0.2610719447,1.5315356827,0.5402984406,4.6147599158,1.4008361751,0.2263975862,0.000299999895385,310,286,False,1
30,1.8590030374,0.5348139821,4.6192180614,1.7222584022,0.2978185216,1.6643869134,0.5335425874,4.6178716870,1.5315287593,0.2614965103,0.000299840907969,318,278,False,2
31,1.7842161159,0.5292126212,4.6170639640,1.6520118329,0.2636174261,1.4767505054,0.5334705165,4.6146083374,1.3496638862,0.2039256064,0.000299380162113,293,303,False,3
32,1.7164533050,0.5207569099,4.6145284320,1.5891194248,0.2318249457,1.6178139572,0.5805419331,4.6188795474,1.4718951622,0.2981050176,0.0002986185857,306,290,False,4
33,1.7654662436,0.5469827292,4.6188677461,1.6319145732,0.2415512397,1.5875413000,0.5774503029,4.6159870532,1.4475893278,0.2446184296,0.000297557712442,274,322,False,5
34,1.7324292580,0.5133190519,4.6173843985,1.6061452667,0.2362015726,1.5436431990,0.5194980293,4.6127790971,1.4189049129,0.2083858997,0.000296199678797,303,293,False,6
35,1.8832826126,0.5636180443,4.6224767346,1.7399850804,0.3057398646,1.5698057506,0.6131724529,4.6152621430,1.4243886982,0.2278249366,0.000294547219663,302,294,False,7
36,1.6974372608,0.4968709610,4.6139214311,1.5750387707,0.2302429692,1.5059405116,0.4730809819,4.6114238950,1.3912657128,0.2005851143,0.000292603662875,279,317,False,8
37,1.8727557779,0.5238498977,4.6200103088,1.7371016701,0.3088410209,1.7254645530,0.6569046409,4.6186851340,1.5681181542,0.2596547189,0.000290372922495,292,304,False,9
38,2.0741335930,0.5938866695,4.6251015375,1.9165504611,0.3880575097,1.4968606450,0.5400546929,4.6147147154,1.3681461904,0.2070354690,0.00028785949094,294,302,False,10
